query_index,query_name,rank,database_index,database_name,distance,is_positive,query_y_m,query_x_m,database_y_m,database_x_m
136,@11000.000@23000.000@synthetic_query@z16@r05@c11.png,5,35,@3000.000@21000.000@grid0@z16@r01@c10.png,0.3184436857700348,False,11000.0,23000.0,3000.0,21000.0
137,@11000.000@25000.000@synthetic_query@z16@r05@c12.png,1,109,@9000.000@19000.000@grid0@z16@r04@c09.png,0.3301306366920471,False,11000.0,25000.0,9000.0,19000.0
137,@11000.000@25000.000@synthetic_query@z16@r05@c12.png,2,734,@10000.000@20000.000@grid1@z16@r04@c09.png,0.4012366533279419,False,11000.0,25000.0,10000.0,20000.0
137,@11000.000@25000.000@synthetic_query@z16@r05@c12.png,3,708,@8000.000@18000.000@grid1@z16@r03@c08.png,0.41272807121276855,False,11000.0,25000.0,8000.0,18000.0
137,@11000.000@25000.000@synthetic_query@z16@r05@c12.png,4,58,@5000.000@17000.000@grid0@z16@r02@c08.png,0.43322858214378357,False,11000.0,25000.0,5000.0,17000.0
137,@11000.000@25000.000@synthetic_query@z16@r05@c12.png,5,186,@15000.000@23000.000@grid0@z16@r07@c11.png,0.5014684796333313,False,11000.0,25000.0,15000.0,23000.0
138,@11000.000@27000.000@synthetic_query@z16@r05@c13.png,1,58,@5000.000@17000.000@grid0@z16@r02@c08.png,0.3945055603981018,False,11000.0,27000.0,5000.0,17000.0
138,@11000.000@27000.000@synthetic_query@z16@r05@c13.png,2,109,@9000.000@19000.000@grid0@z16@r04@c09.png,0.45453229546546936,False,11000.0,27000.0,9000.0,19000.0
138,@11000.000@27000.000@synthetic_query@z16@r05@c13.png,3,1176,@46000.000@4000.000@grid1@z16@r22@c01.png,0.5262938737869263,False,11000.0,27000.0,46000.0,4000.0
138,@11000.000@27000.000@synthetic_query@z16@r05@c13.png,4,110,@9000.000@21000.000@grid0@z16@r04@c10.png,0.5348391532897949,False,11000.0,27000.0,9000.0,21000.0
138,@11000.000@27000.000@synthetic_query@z16@r05@c13.png,5,708,@8000.000@18000.000@grid1@z16@r03@c08.png,0.5349012613296509,False,11000.0,27000.0,8000.0,18000.0
139,@11000.000@29000.000@synthetic_query@z16@r05@c14.png,1,139,@11000.000@29000.000@grid0@z16@r05@c14.png,0.3643934726715088,True,11000.0,29000.0,11000.0,29000.0
139,@11000.000@29000.000@synthetic_query@z16@r05@c14.png,2,111,@9000.000@23000.000@grid0@z16@r04@c11.png,0.39220643043518066,False,11000.0,29000.0,9000.0,23000.0
139,@11000.000@29000.000@synthetic_query@z16@r05@c14.png,3,10,@1000.000@21000.000@grid0@z16@r00@c10.png,0.4283875524997711,False,11000.0,29000.0,1000.0,21000.0
139,@11000.000@29000.000@synthetic_query@z16@r05@c14.png,4,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.43553975224494934,False,11000.0,29000.0,6000.0,18000.0
139,@11000.000@29000.000@synthetic_query@z16@r05@c14.png,5,8,@1000.000@17000.000@grid0@z16@r00@c08.png,0.45444318652153015,False,11000.0,29000.0,1000.0,17000.0
140,@11000.000@31000.000@synthetic_query@z16@r05@c15.png,1,62,@5000.000@25000.000@grid0@z16@r02@c12.png,0.31759822368621826,False,11000.0,31000.0,5000.0,25000.0
140,@11000.000@31000.000@synthetic_query@z16@r05@c15.png,2,9,@1000.000@19000.000@grid0@z16@r00@c09.png,0.3274911940097809,False,11000.0,31000.0,1000.0,19000.0
140,@11000.000@31000.000@synthetic_query@z16@r05@c15.png,3,711,@8000.000@24000.000@grid1@z16@r03@c11.png,0.3291752338409424,False,11000.0,31000.0,8000.0,24000.0
140,@11000.000@31000.000@synthetic_query@z16@r05@c15.png,4,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.33164089918136597,False,11000.0,31000.0,6000.0,18000.0
140,@11000.000@31000.000@synthetic_query@z16@r05@c15.png,5,634,@2000.000@20000.000@grid1@z16@r00@c09.png,0.3333178162574768,False,11000.0,31000.0,2000.0,20000.0
141,@11000.000@33000.000@synthetic_query@z16@r05@c16.png,1,687,@6000.000@26000.000@grid1@z16@r02@c12.png,0.34321409463882446,False,11000.0,33000.0,6000.0,26000.0
141,@11000.000@33000.000@synthetic_query@z16@r05@c16.png,2,84,@7000.000@19000.000@grid0@z16@r03@c09.png,0.3620745539665222,False,11000.0,33000.0,7000.0,19000.0
141,@11000.000@33000.000@synthetic_query@z16@r05@c16.png,3,141,@11000.000@33000.000@grid0@z16@r05@c16.png,0.3833092451095581,True,11000.0,33000.0,11000.0,33000.0
141,@11000.000@33000.000@synthetic_query@z16@r05@c16.png,4,846,@18000.000@44000.000@grid1@z16@r08@c21.png,0.3899898827075958,False,11000.0,33000.0,18000.0,44000.0
141,@11000.000@33000.000@synthetic_query@z16@r05@c16.png,5,715,@8000.000@32000.000@grid1@z16@r03@c15.png,0.3943835198879242,False,11000.0,33000.0,8000.0,32000.0
142,@11000.000@35000.000@synthetic_query@z16@r05@c17.png,1,1237,@50000.000@26000.000@grid1@z16@r24@c12.png,0.3721849024295807,False,11000.0,35000.0,50000.0,26000.0
142,@11000.000@35000.000@synthetic_query@z16@r05@c17.png,2,1212,@48000.000@26000.000@grid1@z16@r23@c12.png,0.39541298151016235,False,11000.0,35000.0,48000.0,26000.0
142,@11000.000@35000.000@synthetic_query@z16@r05@c17.png,3,142,@11000.000@35000.000@grid0@z16@r05@c17.png,0.4040384292602539,True,11000.0,35000.0,11000.0,35000.0
142,@11000.000@35000.000@synthetic_query@z16@r05@c17.png,4,144,@11000.000@39000.000@grid0@z16@r05@c19.png,0.41482388973236084,False,11000.0,35000.0,11000.0,39000.0
142,@11000.000@35000.000@synthetic_query@z16@r05@c17.png,5,612,@49000.000@25000.000@grid0@z16@r24@c12.png,0.4176543653011322,False,11000.0,35000.0,49000.0,25000.0
143,@11000.000@37000.000@synthetic_query@z16@r05@c18.png,1,220,@17000.000@41000.000@grid0@z16@r08@c20.png,0.3509274125099182,False,11000.0,37000.0,17000.0,41000.0
143,@11000.000@37000.000@synthetic_query@z16@r05@c18.png,2,141,@11000.000@33000.000@grid0@z16@r05@c16.png,0.3695964813232422,False,11000.0,37000.0,11000.0,33000.0
143,@11000.000@37000.000@synthetic_query@z16@r05@c18.png,3,144,@11000.000@39000.000@grid0@z16@r05@c19.png,0.37388360500335693,False,11000.0,37000.0,11000.0,39000.0
143,@11000.000@37000.000@synthetic_query@z16@r05@c18.png,4,143,@11000.000@37000.000@grid0@z16@r05@c18.png,0.37859219312667847,True,11000.0,37000.0,11000.0,37000.0
143,@11000.000@37000.000@synthetic_query@z16@r05@c18.png,5,743,@10000.000@38000.000@grid1@z16@r04@c18.png,0.38035881519317627,True,11000.0,37000.0,10000.0,38000.0
144,@11000.000@39000.000@synthetic_query@z16@r05@c19.png,1,144,@11000.000@39000.000@grid0@z16@r05@c19.png,0.39320749044418335,True,11000.0,39000.0,11000.0,39000.0
144,@11000.000@39000.000@synthetic_query@z16@r05@c19.png,2,142,@11000.000@35000.000@grid0@z16@r05@c17.png,0.39549025893211365,False,11000.0,39000.0,11000.0,35000.0
144,@11000.000@39000.000@synthetic_query@z16@r05@c19.png,3,1212,@48000.000@26000.000@grid1@z16@r23@c12.png,0.4664599299430847,False,11000.0,39000.0,48000.0,26000.0
144,@11000.000@39000.000@synthetic_query@z16@r05@c19.png,4,1237,@50000.000@26000.000@grid1@z16@r24@c12.png,0.4731495678424835,False,11000.0,39000.0,50000.0,26000.0
144,@11000.000@39000.000@synthetic_query@z16@r05@c19.png,5,655,@4000.000@12000.000@grid1@z16@r01@c05.png,0.4787856638431549,False,11000.0,39000.0,4000.0,12000.0
145,@11000.000@41000.000@synthetic_query@z16@r05@c20.png,1,668,@4000.000@38000.000@grid1@z16@r01@c18.png,0.24901261925697327,False,11000.0,41000.0,4000.0,38000.0
145,@11000.000@41000.000@synthetic_query@z16@r05@c20.png,2,20,@1000.000@41000.000@grid0@z16@r00@c20.png,0.26838812232017517,False,11000.0,41000.0,1000.0,41000.0
145,@11000.000@41000.000@synthetic_query@z16@r05@c20.png,3,644,@2000.000@40000.000@grid1@z16@r00@c19.png,0.276789128780365,False,11000.0,41000.0,2000.0,40000.0
145,@11000.000@41000.000@synthetic_query@z16@r05@c20.png,4,145,@11000.000@41000.000@grid0@z16@r05@c20.png,0.27796128392219543,True,11000.0,41000.0,11000.0,41000.0
145,@11000.000@41000.000@synthetic_query@z16@r05@c20.png,5,645,@2000.000@42000.000@grid1@z16@r00@c20.png,0.2798459231853485,False,11000.0,41000.0,2000.0,42000.0
146,@11000.000@43000.000@synthetic_query@z16@r05@c21.png,1,692,@6000.000@36000.000@grid1@z16@r02@c17.png,0.3240036070346832,False,11000.0,43000.0,6000.0,36000.0
146,@11000.000@43000.000@synthetic_query@z16@r05@c21.png,2,668,@4000.000@38000.000@grid1@z16@r01@c18.png,0.3268267810344696,False,11000.0,43000.0,4000.0,38000.0
146,@11000.000@43000.000@synthetic_query@z16@r05@c21.png,3,643,@2000.000@38000.000@grid1@z16@r00@c18.png,0.3401862680912018,False,11000.0,43000.0,2000.0,38000.0
146,@11000.000@43000.000@synthetic_query@z16@r05@c21.png,4,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.35883650183677673,False,11000.0,43000.0,6000.0,18000.0
146,@11000.000@43000.000@synthetic_query@z16@r05@c21.png,5,18,@1000.000@37000.000@grid0@z16@r00@c18.png,0.3603007197380066,False,11000.0,43000.0,1000.0,37000.0
147,@11000.000@45000.000@synthetic_query@z16@r05@c22.png,1,147,@11000.000@45000.000@grid0@z16@r05@c22.png,0.3044719398021698,True,11000.0,45000.0,11000.0,45000.0
147,@11000.000@45000.000@synthetic_query@z16@r05@c22.png,2,873,@20000.000@48000.000@grid1@z16@r09@c23.png,0.46583130955696106,False,11000.0,45000.0,20000.0,48000.0
147,@11000.000@45000.000@synthetic_query@z16@r05@c22.png,3,207,@17000.000@15000.000@grid0@z16@r08@c07.png,0.46994417905807495,False,11000.0,45000.0,17000.0,15000.0
147,@11000.000@45000.000@synthetic_query@z16@r05@c22.png,4,769,@12000.000@40000.000@grid1@z16@r05@c19.png,0.4848071038722992,False,11000.0,45000.0,12000.0,40000.0
147,@11000.000@45000.000@synthetic_query@z16@r05@c22.png,5,249,@19000.000@49000.000@grid0@z16@r09@c24.png,0.5000370144844055,False,11000.0,45000.0,19000.0,49000.0
148,@11000.000@47000.000@synthetic_query@z16@r05@c23.png,1,738,@10000.000@28000.000@grid1@z16@r04@c13.png,0.3990227282047272,False,11000.0,47000.0,10000.0,28000.0
148,@11000.000@47000.000@synthetic_query@z16@r05@c23.png,2,792,@14000.000@36000.000@grid1@z16@r06@c17.png,0.41938072443008423,False,11000.0,47000.0,14000.0,36000.0
148,@11000.000@47000.000@synthetic_query@z16@r05@c23.png,3,193,@15000.000@37000.000@grid0@z16@r07@c18.png,0.42854052782058716,False,11000.0,47000.0,15000.0,37000.0
148,@11000.000@47000.000@synthetic_query@z16@r05@c23.png,4,124,@9000.000@49000.000@grid0@z16@r04@c24.png,0.43181198835372925,False,11000.0,47000.0,9000.0,49000.0
148,@11000.000@47000.000@synthetic_query@z16@r05@c23.png,5,304,@25000.000@9000.000@grid0@z16@r12@c04.png,0.445353239774704,False,11000.0,47000.0,25000.0,9000.0
149,@11000.000@49000.000@synthetic_query@z16@r05@c24.png,1,774,@12000.000@50000.000@grid1@z16@r05@c24.png,0.23195181787014008,True,11000.0,49000.0,12000.0,50000.0
149,@11000.000@49000.000@synthetic_query@z16@r05@c24.png,2,149,@11000.000@49000.000@grid0@z16@r05@c24.png,0.2604694366455078,True,11000.0,49000.0,11000.0,49000.0
149,@11000.000@49000.000@synthetic_query@z16@r05@c24.png,3,172,@13000.000@45000.000@grid0@z16@r06@c22.png,0.2765304148197174,False,11000.0,49000.0,13000.0,45000.0
149,@11000.000@49000.000@synthetic_query@z16@r05@c24.png,4,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.31008216738700867,False,11000.0,49000.0,6000.0,18000.0
149,@11000.000@49000.000@synthetic_query@z16@r05@c24.png,5,772,@12000.000@46000.000@grid1@z16@r05@c22.png,0.31735342741012573,False,11000.0,49000.0,12000.0,46000.0
150,@13000.000@1000.000@synthetic_query@z16@r06@c00.png,1,526,@43000.000@3000.000@grid0@z16@r21@c01.png,0.3053159713745117,False,13000.0,1000.0,43000.0,3000.0
150,@13000.000@1000.000@synthetic_query@z16@r06@c00.png,2,875,@22000.000@2000.000@grid1@z16@r10@c00.png,0.3270246982574463,False,13000.0,1000.0,22000.0,2000.0
150,@13000.000@1000.000@synthetic_query@z16@r06@c00.png,3,426,@35000.000@3000.000@grid0@z16@r17@c01.png,0.33301159739494324,False,13000.0,1000.0,35000.0,3000.0
150,@13000.000@1000.000@synthetic_query@z16@r06@c00.png,4,825,@18000.000@2000.000@grid1@z16@r08@c00.png,0.34965991973876953,False,13000.0,1000.0,18000.0,2000.0
150,@13000.000@1000.000@synthetic_query@z16@r06@c00.png,5,225,@19000.000@1000.000@grid0@z16@r09@c00.png,0.3571633994579315,False,13000.0,1000.0,19000.0,1000.0
151,@13000.000@3000.000@synthetic_query@z16@r06@c01.png,1,60,@5000.000@21000.000@grid0@z16@r02@c10.png,0.29845762252807617,False,13000.0,3000.0,5000.0,21000.0
151,@13000.000@3000.000@synthetic_query@z16@r06@c01.png,2,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.3684835135936737,False,13000.0,3000.0,6000.0,18000.0
151,@13000.000@3000.000@synthetic_query@z16@r06@c01.png,3,685,@6000.000@22000.000@grid1@z16@r02@c10.png,0.37104320526123047,False,13000.0,3000.0,6000.0,22000.0
151,@13000.000@3000.000@synthetic_query@z16@r06@c01.png,4,632,@2000.000@16000.000@grid1@z16@r00@c07.png,0.4004634618759155,False,13000.0,3000.0,2000.0,16000.0
151,@13000.000@3000.000@synthetic_query@z16@r06@c01.png,5,769,@12000.000@40000.000@grid1@z16@r05@c19.png,0.40375688672065735,False,13000.0,3000.0,12000.0,40000.0
152,@13000.000@5000.000@synthetic_query@z16@r06@c02.png,1,60,@5000.000@21000.000@grid0@z16@r02@c10.png,0.26932933926582336,False,13000.0,5000.0,5000.0,21000.0
152,@13000.000@5000.000@synthetic_query@z16@r06@c02.png,2,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.2759614884853363,False,13000.0,5000.0,6000.0,18000.0
152,@13000.000@5000.000@synthetic_query@z16@r06@c02.png,3,774,@12000.000@50000.000@grid1@z16@r05@c24.png,0.29652640223503113,False,13000.0,5000.0,12000.0,50000.0
152,@13000.000@5000.000@synthetic_query@z16@r06@c02.png,4,685,@6000.000@22000.000@grid1@z16@r02@c10.png,0.30767133831977844,False,13000.0,5000.0,6000.0,22000.0
152,@13000.000@5000.000@synthetic_query@z16@r06@c02.png,5,149,@11000.000@49000.000@grid0@z16@r05@c24.png,0.33066534996032715,False,13000.0,5000.0,11000.0,49000.0
153,@13000.000@7000.000@synthetic_query@z16@r06@c03.png,1,153,@13000.000@7000.000@grid0@z16@r06@c03.png,0.43623286485671997,True,13000.0,7000.0,13000.0,7000.0
153,@13000.000@7000.000@synthetic_query@z16@r06@c03.png,2,847,@18000.000@46000.000@grid1@z16@r08@c22.png,0.48771271109580994,False,13000.0,7000.0,18000.0,46000.0
153,@13000.000@7000.000@synthetic_query@z16@r06@c03.png,3,1039,@34000.000@30000.000@grid1@z16@r16@c14.png,0.5052464008331299,False,13000.0,7000.0,34000.0,30000.0
153,@13000.000@7000.000@synthetic_query@z16@r06@c03.png,4,752,@12000.000@6000.000@grid1@z16@r05@c02.png,0.5091899037361145,True,13000.0,7000.0,12000.0,6000.0
153,@13000.000@7000.000@synthetic_query@z16@r06@c03.png,5,224,@17000.000@49000.000@grid0@z16@r08@c24.png,0.5097330212593079,False,13000.0,7000.0,17000.0,49000.0
154,@13000.000@9000.000@synthetic_query@z16@r06@c04.png,1,249,@19000.000@49000.000@grid0@z16@r09@c24.png,0.3620108664035797,False,13000.0,9000.0,19000.0,49000.0
154,@13000.000@9000.000@synthetic_query@z16@r06@c04.png,2,197,@15000.000@45000.000@grid0@z16@r07@c22.png,0.36668869853019714,False,13000.0,9000.0,15000.0,45000.0
154,@13000.000@9000.000@synthetic_query@z16@r06@c04.png,3,846,@18000.000@44000.000@grid1@z16@r08@c21.png,0.3741832673549652,False,13000.0,9000.0,18000.0,44000.0
154,@13000.000@9000.000@synthetic_query@z16@r06@c04.png,4,796,@14000.000@44000.000@grid1@z16@r06@c21.png,0.39000076055526733,False,13000.0,9000.0,14000.0,44000.0
154,@13000.000@9000.000@synthetic_query@z16@r06@c04.png,5,873,@20000.000@48000.000@grid1@z16@r09@c23.png,0.39022448658943176,False,13000.0,9000.0,20000.0,48000.0
155,@13000.000@11000.000@synthetic_query@z16@r06@c05.png,1,109,@9000.000@19000.000@grid0@z16@r04@c09.png,0.3175555169582367,False,13000.0,11000.0,9000.0,19000.0
155,@13000.000@11000.000@synthetic_query@z16@r06@c05.png,2,734,@10000.000@20000.000@grid1@z16@r04@c09.png,0.4023667573928833,False,13000.0,11000.0,10000.0,20000.0
155,@13000.000@11000.000@synthetic_query@z16@r06@c05.png,3,708,@8000.000@18000.000@grid1@z16@r03@c08.png,0.4030078649520874,False,13000.0,11000.0,8000.0,18000.0
155,@13000.000@11000.000@synthetic_query@z16@r06@c05.png,4,58,@5000.000@17000.000@grid0@z16@r02@c08.png,0.44189634919166565,False,13000.0,11000.0,5000.0,17000.0
155,@13000.000@11000.000@synthetic_query@z16@r06@c05.png,5,108,@9000.000@17000.000@grid0@z16@r04@c08.png,0.469016969203949,False,13000.0,11000.0,9000.0,17000.0
156,@13000.000@13000.000@synthetic_query@z16@r06@c06.png,1,109,@9000.000@19000.000@grid0@z16@r04@c09.png,0.31257638335227966,False,13000.0,13000.0,9000.0,19000.0
156,@13000.000@13000.000@synthetic_query@z16@r06@c06.png,2,810,@16000.000@22000.000@grid1@z16@r07@c10.png,0.35252606868743896,False,13000.0,13000.0,16000.0,22000.0
156,@13000.000@13000.000@synthetic_query@z16@r06@c06.png,3,708,@8000.000@18000.000@grid1@z16@r03@c08.png,0.35742896795272827,False,13000.0,13000.0,8000.0,18000.0
156,@13000.000@13000.000@synthetic_query@z16@r06@c06.png,4,734,@10000.000@20000.000@grid1@z16@r04@c09.png,0.3706616163253784,False,13000.0,13000.0,10000.0,20000.0
156,@13000.000@13000.000@synthetic_query@z16@r06@c06.png,5,134,@11000.000@19000.000@grid0@z16@r05@c09.png,0.3752402067184448,False,13000.0,13000.0,11000.0,19000.0
157,@13000.000@15000.000@synthetic_query@z16@r06@c07.png,1,757,@12000.000@16000.000@grid1@z16@r05@c07.png,0.4169653356075287,True,13000.0,15000.0,12000.0,16000.0
157,@13000.000@15000.000@synthetic_query@z16@r06@c07.png,2,157,@13000.000@15000.000@grid0@z16@r06@c07.png,0.43684810400009155,True,13000.0,15000.0,13000.0,15000.0
157,@13000.000@15000.000@synthetic_query@z16@r06@c07.png,3,191,@15000.000@33000.000@grid0@z16@r07@c16.png,0.4526667594909668,False,13000.0,15000.0,15000.0,33000.0
157,@13000.000@15000.000@synthetic_query@z16@r06@c07.png,4,133,@11000.000@17000.000@grid0@z16@r05@c08.png,0.46284401416778564,False,13000.0,15000.0,11000.0,17000.0
157,@13000.000@15000.000@synthetic_query@z16@r06@c07.png,5,783,@14000.000@18000.000@grid1@z16@r06@c08.png,0.4648735821247101,False,13000.0,15000.0,14000.0,18000.0
158,@13000.000@17000.000@synthetic_query@z16@r06@c08.png,1,158,@13000.000@17000.000@grid0@z16@r06@c08.png,0.46047866344451904,True,13000.0,17000.0,13000.0,17000.0
158,@13000.000@17000.000@synthetic_query@z16@r06@c08.png,2,159,@13000.000@19000.000@grid0@z16@r06@c09.png,0.4610564112663269,False,13000.0,17000.0,13000.0,19000.0
158,@13000.000@17000.000@synthetic_query@z16@r06@c08.png,3,708,@8000.000@18000.000@grid1@z16@r03@c08.png,0.46411997079849243,False,13000.0,17000.0,8000.0,18000.0
158,@13000.000@17000.000@synthetic_query@z16@r06@c08.png,4,790,@14000.000@32000.000@grid1@z16@r06@c15.png,0.4927048683166504,False,13000.0,17000.0,14000.0,32000.0
158,@13000.000@17000.000@synthetic_query@z16@r06@c08.png,5,784,@14000.000@20000.000@grid1@z16@r06@c09.png,0.5138059258460999,False,13000.0,17000.0,14000.0,20000.0
159,@13000.000@19000.000@synthetic_query@z16@r06@c09.png,1,109,@9000.000@19000.000@grid0@z16@r04@c09.png,0.24720630049705505,False,13000.0,19000.0,9000.0,19000.0
159,@13000.000@19000.000@synthetic_query@z16@r06@c09.png,2,108,@9000.000@17000.000@grid0@z16@r04@c08.png,0.3203572630882263,False,13000.0,19000.0,9000.0,17000.0
159,@13000.000@19000.000@synthetic_query@z16@r06@c09.png,3,733,@10000.000@18000.000@grid1@z16@r04@c08.png,0.34405335783958435,False,13000.0,19000.0,10000.0,18000.0
159,@13000.000@19000.000@synthetic_query@z16@r06@c09.png,4,734,@10000.000@20000.000@grid1@z16@r04@c09.png,0.37363916635513306,False,13000.0,19000.0,10000.0,20000.0
159,@13000.000@19000.000@synthetic_query@z16@r06@c09.png,5,708,@8000.000@18000.000@grid1@z16@r03@c08.png,0.39063435792922974,False,13000.0,19000.0,8000.0,18000.0
160,@13000.000@21000.000@synthetic_query@z16@r06@c10.png,1,185,@15000.000@21000.000@grid0@z16@r07@c10.png,0.280990868806839,False,13000.0,21000.0,15000.0,21000.0
160,@13000.000@21000.000@synthetic_query@z16@r06@c10.png,2,759,@12000.000@20000.000@grid1@z16@r05@c09.png,0.2900601327419281,True,13000.0,21000.0,12000.0,20000.0
160,@13000.000@21000.000@synthetic_query@z16@r06@c10.png,3,135,@11000.000@21000.000@grid0@z16@r05@c10.png,0.2974739074707031,False,13000.0,21000.0,11000.0,21000.0
160,@13000.000@21000.000@synthetic_query@z16@r06@c10.png,4,160,@13000.000@21000.000@grid0@z16@r06@c10.png,0.30364394187927246,True,13000.0,21000.0,13000.0,21000.0
160,@13000.000@21000.000@synthetic_query@z16@r06@c10.png,5,134,@11000.000@19000.000@grid0@z16@r05@c09.png,0.321883887052536,False,13000.0,21000.0,11000.0,19000.0
161,@13000.000@23000.000@synthetic_query@z16@r06@c11.png,1,734,@10000.000@20000.000@grid1@z16@r04@c09.png,0.26707759499549866,False,13000.0,23000.0,10000.0,20000.0
161,@13000.000@23000.000@synthetic_query@z16@r06@c11.png,2,760,@12000.000@22000.000@grid1@z16@r05@c10.png,0.2984488904476166,True,13000.0,23000.0,12000.0,22000.0
161,@13000.000@23000.000@synthetic_query@z16@r06@c11.png,3,785,@14000.000@22000.000@grid1@z16@r06@c10.png,0.3290436863899231,True,13000.0,23000.0,14000.0,22000.0
161,@13000.000@23000.000@synthetic_query@z16@r06@c11.png,4,810,@16000.000@22000.000@grid1@z16@r07@c10.png,0.34237921237945557,False,13000.0,23000.0,16000.0,22000.0
161,@13000.000@23000.000@synthetic_query@z16@r06@c11.png,5,135,@11000.000@21000.000@grid0@z16@r05@c10.png,0.3438084125518799,False,13000.0,23000.0,11000.0,21000.0
162,@13000.000@25000.000@synthetic_query@z16@r06@c12.png,1,162,@13000.000@25000.000@grid0@z16@r06@c12.png,0.28180235624313354,True,13000.0,25000.0,13000.0,25000.0
162,@13000.000@25000.000@synthetic_query@z16@r06@c12.png,2,787,@14000.000@26000.000@grid1@z16@r06@c12.png,0.33513298630714417,True,13000.0,25000.0,14000.0,26000.0
162,@13000.000@25000.000@synthetic_query@z16@r06@c12.png,3,762,@12000.000@26000.000@grid1@z16@r05@c12.png,0.3411785662174225,True,13000.0,25000.0,12000.0,26000.0
162,@13000.000@25000.000@synthetic_query@z16@r06@c12.png,4,760,@12000.000@22000.000@grid1@z16@r05@c10.png,0.3963518738746643,False,13000.0,25000.0,12000.0,22000.0
162,@13000.000@25000.000@synthetic_query@z16@r06@c12.png,5,786,@14000.000@24000.000@grid1@z16@r06@c11.png,0.40392112731933594,True,13000.0,25000.0,14000.0,24000.0
163,@13000.000@27000.000@synthetic_query@z16@r06@c13.png,1,762,@12000.000@26000.000@grid1@z16@r05@c12.png,0.32211145758628845,True,13000.0,27000.0,12000.0,26000.0
163,@13000.000@27000.000@synthetic_query@z16@r06@c13.png,2,162,@13000.000@25000.000@grid0@z16@r06@c12.png,0.3325035870075226,False,13000.0,27000.0,13000.0,25000.0
163,@13000.000@27000.000@synthetic_query@z16@r06@c13.png,3,135,@11000.000@21000.000@grid0@z16@r05@c10.png,0.38064321875572205,False,13000.0,27000.0,11000.0,21000.0
163,@13000.000@27000.000@synthetic_query@z16@r06@c13.png,4,787,@14000.000@26000.000@grid1@z16@r06@c12.png,0.4099770784378052,True,13000.0,27000.0,14000.0,26000.0
163,@13000.000@27000.000@synthetic_query@z16@r06@c13.png,5,815,@16000.000@32000.000@grid1@z16@r07@c15.png,0.42398083209991455,False,13000.0,27000.0,16000.0,32000.0
164,@13000.000@29000.000@synthetic_query@z16@r06@c14.png,1,762,@12000.000@26000.000@grid1@z16@r05@c12.png,0.3922005295753479,False,13000.0,29000.0,12000.0,26000.0
164,@13000.000@29000.000@synthetic_query@z16@r06@c14.png,2,763,@12000.000@28000.000@grid1@z16@r05@c13.png,0.42715170979499817,True,13000.0,29000.0,12000.0,28000.0
164,@13000.000@29000.000@synthetic_query@z16@r06@c14.png,3,164,@13000.000@29000.000@grid0@z16@r06@c14.png,0.4456413686275482,True,13000.0,29000.0,13000.0,29000.0
164,@13000.000@29000.000@synthetic_query@z16@r06@c14.png,4,790,@14000.000@32000.000@grid1@z16@r06@c15.png,0.49874162673950195,False,13000.0,29000.0,14000.0,32000.0
164,@13000.000@29000.000@synthetic_query@z16@r06@c14.png,5,846,@18000.000@44000.000@grid1@z16@r08@c21.png,0.508503258228302,False,13000.0,29000.0,18000.0,44000.0
165,@13000.000@31000.000@synthetic_query@z16@r06@c15.png,1,165,@13000.000@31000.000@grid0@z16@r06@c15.png,0.3873308002948761,True,13000.0,31000.0,13000.0,31000.0
165,@13000.000@31000.000@synthetic_query@z16@r06@c15.png,2,790,@14000.000@32000.000@grid1@z16@r06@c15.png,0.5007529854774475,True,13000.0,31000.0,14000.0,32000.0
165,@13000.000@31000.000@synthetic_query@z16@r06@c15.png,3,84,@7000.000@19000.000@grid0@z16@r03@c09.png,0.5282177329063416,False,13000.0,31000.0,7000.0,19000.0
165,@13000.000@31000.000@synthetic_query@z16@r06@c15.png,4,709,@8000.000@20000.000@grid1@z16@r03@c09.png,0.565093457698822,False,13000.0,31000.0,8000.0,20000.0
165,@13000.000@31000.000@synthetic_query@z16@r06@c15.png,5,1039,@34000.000@30000.000@grid1@z16@r16@c14.png,0.6344009041786194,False,13000.0,31000.0,34000.0,30000.0
166,@13000.000@33000.000@synthetic_query@z16@r06@c16.png,1,735,@10000.000@22000.000@grid1@z16@r04@c10.png,0.3887139558792114,False,13000.0,33000.0,10000.0,22000.0
166,@13000.000@33000.000@synthetic_query@z16@r06@c16.png,2,166,@13000.000@33000.000@grid0@z16@r06@c16.png,0.41584479808807373,True,13000.0,33000.0,13000.0,33000.0
166,@13000.000@33000.000@synthetic_query@z16@r06@c16.png,3,137,@11000.000@25000.000@grid0@z16@r05@c12.png,0.42184188961982727,False,13000.0,33000.0,11000.0,25000.0
166,@13000.000@33000.000@synthetic_query@z16@r06@c16.png,4,769,@12000.000@40000.000@grid1@z16@r05@c19.png,0.4367372393608093,False,13000.0,33000.0,12000.0,40000.0
166,@13000.000@33000.000@synthetic_query@z16@r06@c16.png,5,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.44292187690734863,False,13000.0,33000.0,6000.0,18000.0
