query_index,candidate_order,database_index,database_name,database_y_m,database_x_m,grid_id
59,13,661,@4000.000@24000.000@grid1@z16@r01@c11.png,4000.0,24000.0,1
59,14,687,@6000.000@26000.000@grid1@z16@r02@c12.png,6000.0,26000.0,1
59,15,686,@6000.000@24000.000@grid1@z16@r02@c11.png,6000.0,24000.0,1
60,1,62,@5000.000@25000.000@grid0@z16@r02@c12.png,5000.0,25000.0,0
60,2,662,@4000.000@26000.000@grid1@z16@r01@c12.png,4000.0,26000.0,1
60,3,661,@4000.000@24000.000@grid1@z16@r01@c11.png,4000.0,24000.0,1
60,4,687,@6000.000@26000.000@grid1@z16@r02@c12.png,6000.0,26000.0,1
60,5,686,@6000.000@24000.000@grid1@z16@r02@c11.png,6000.0,24000.0,1
60,6,634,@2000.000@20000.000@grid1@z16@r00@c09.png,2000.0,20000.0,1
60,7,35,@3000.000@21000.000@grid0@z16@r01@c10.png,3000.0,21000.0,0
60,8,10,@1000.000@21000.000@grid0@z16@r00@c10.png,1000.0,21000.0,0
60,9,34,@3000.000@19000.000@grid0@z16@r01@c09.png,3000.0,19000.0,0
60,10,9,@1000.000@19000.000@grid0@z16@r00@c09.png,1000.0,19000.0,0
60,11,59,@5000.000@19000.000@grid0@z16@r02@c09.png,5000.0,19000.0,0
60,12,684,@6000.000@20000.000@grid1@z16@r02@c09.png,6000.0,20000.0,1
60,13,683,@6000.000@18000.000@grid1@z16@r02@c08.png,6000.0,18000.0,1
60,14,658,@4000.000@18000.000@grid1@z16@r01@c08.png,4000.0,18000.0,1
60,15,659,@4000.000@20000.000@grid1@z16@r01@c09.png,4000.0,20000.0,1
61,1,685,@6000.000@22000.000@grid1@z16@r02@c10.png,6000.0,22000.0,1
61,2,61,@5000.000@23000.000@grid0@z16@r02@c11.png,5000.0,23000.0,0
61,3,60,@5000.000@21000.000@grid0@z16@r02@c10.png,5000.0,21000.0,0
61,4,85,@7000.000@21000.000@grid0@z16@r03@c10.png,7000.0,21000.0,0
61,5,86,@7000.000@23000.000@grid0@z16@r03@c11.png,7000.0,23000.0,0
61,6,658,@4000.000@18000.000@grid1@z16@r01@c08.png,4000.0,18000.0,1
61,7,59,@5000.000@19000.000@grid0@z16@r02@c09.png,5000.0,19000.0,0
61,8,58,@5000.000@17000.000@grid0@z16@r02@c08.png,5000.0,17000.0,0
61,9,33,@3000.000@17000.000@grid0@z16@r01@c08.png,3000.0,17000.0,0
61,10,34,@3000.000@19000.000@grid0@z16@r01@c09.png,3000.0,19000.0,0
61,11,9,@1000.000@19000.000@grid0@z16@r00@c09.png,1000.0,19000.0,0
61,12,634,@2000.000@20000.000@grid1@z16@r00@c09.png,2000.0,20000.0,1
61,13,633,@2000.000@18000.000@grid1@z16@r00@c08.png,2000.0,18000.0,1
61,14,658,@4000.000@18000.000@grid1@z16@r01@c08.png,4000.0,18000.0,1
61,15,659,@4000.000@20000.000@grid1@z16@r01@c09.png,4000.0,20000.0,1
62,1,685,@6000.000@22000.000@grid1@z16@r02@c10.png,6000.0,22000.0,1
62,2,61,@5000.000@23000.000@grid0@z16@r02@c11.png,5000.0,23000.0,0
62,3,60,@5000.000@21000.000@grid0@z16@r02@c10.png,5000.0,21000.0,0
62,4,85,@7000.000@21000.000@grid0@z16@r03@c10.png,7000.0,21000.0,0
62,5,86,@7000.000@23000.000@grid0@z16@r03@c11.png,7000.0,23000.0,0
62,6,62,@5000.000@25000.000@grid0@z16@r02@c12.png,5000.0,25000.0,0
62,7,662,@4000.000@26000.000@grid1@z16@r01@c12.png,4000.0,26000.0,1
62,8,661,@4000.000@24000.000@grid1@z16@r01@c11.png,4000.0,24000.0,1
62,9,687,@6000.000@26000.000@grid1@z16@r02@c12.png,6000.0,26000.0,1
62,10,686,@6000.000@24000.000@grid1@z16@r02@c11.png,6000.0,24000.0,1
62,11,87,@7000.000@25000.000@grid0@z16@r03@c12.png,7000.0,25000.0,0
62,12,687,@6000.000@26000.000@grid1@z16@r02@c12.png,6000.0,26000.0,1
62,13,686,@6000.000@24000.000@grid1@z16@r02@c11.png,6000.0,24000.0,1
62,14,711,@8000.000@24000.000@grid1@z16@r03@c11.png,8000.0,24000.0,1
62,15,712,@8000.000@26000.000@grid1@z16@r03@c12.png,8000.0,26000.0,1
63,1,716,@8000.000@34000.000@grid1@z16@r03@c16.png,8000.0,34000.0,1
63,2,117,@9000.000@35000.000@grid0@z16@r04@c17.png,9000.0,35000.0,0
63,3,116,@9000.000@33000.000@grid0@z16@r04@c16.png,9000.0,33000.0,0
63,4,92,@7000.000@35000.000@grid0@z16@r03@c17.png,7000.0,35000.0,0
63,5,91,@7000.000@33000.000@grid0@z16@r03@c16.png,7000.0,33000.0,0
63,6,117,@9000.000@35000.000@grid0@z16@r04@c17.png,9000.0,35000.0,0
63,7,742,@10000.000@36000.000@grid1@z16@r04@c17.png,10000.0,36000.0,1
63,8,741,@10000.000@34000.000@grid1@z16@r04@c16.png,10000.0,34000.0,1
63,9,717,@8000.000@36000.000@grid1@z16@r03@c17.png,8000.0,36000.0,1
63,10,716,@8000.000@34000.000@grid1@z16@r03@c16.png,8000.0,34000.0,1
63,11,39,@3000.000@29000.000@grid0@z16@r01@c14.png,3000.0,29000.0,0
63,12,663,@4000.000@28000.000@grid1@z16@r01@c13.png,4000.0,28000.0,1
63,13,664,@4000.000@30000.000@grid1@z16@r01@c14.png,4000.0,30000.0,1
63,14,639,@2000.000@30000.000@grid1@z16@r00@c14.png,2000.0,30000.0,1
63,15,638,@2000.000@28000.000@grid1@z16@r00@c13.png,2000.0,28000.0,1
64,1,42,@3000.000@35000.000@grid0@z16@r01@c17.png,3000.0,35000.0,0
64,2,641,@2000.000@34000.000@grid1@z16@r00@c16.png,2000.0,34000.0,1
64,3,642,@2000.000@36000.000@grid1@z16@r00@c17.png,2000.0,36000.0,1
64,4,666,@4000.000@34000.000@grid1@z16@r01@c16.png,4000.0,34000.0,1
64,5,667,@4000.000@36000.000@grid1@z16@r01@c17.png,4000.0,36000.0,1
64,6,64,@5000.000@29000.000@grid0@z16@r02@c14.png,5000.0,29000.0,0
64,7,689,@6000.000@30000.000@grid1@z16@r02@c14.png,6000.0,30000.0,1
64,8,688,@6000.000@28000.000@grid1@z16@r02@c13.png,6000.0,28000.0,1
64,9,664,@4000.000@30000.000@grid1@z16@r01@c14.png,4000.0,30000.0,1
64,10,663,@4000.000@28000.000@grid1@z16@r01@c13.png,4000.0,28000.0,1
64,11,692,@6000.000@36000.000@grid1@z16@r02@c17.png,6000.0,36000.0,1
64,12,67,@5000.000@35000.000@grid0@z16@r02@c17.png,5000.0,35000.0,0
64,13,68,@5000.000@37000.000@grid0@z16@r02@c18.png,5000.0,37000.0,0
64,14,93,@7000.000@37000.000@grid0@z16@r03@c18.png,7000.0,37000.0,0
64,15,92,@7000.000@35000.000@grid0@z16@r03@c17.png,7000.0,35000.0,0
65,1,663,@4000.000@28000.000@grid1@z16@r01@c13.png,4000.0,28000.0,1
65,2,64,@5000.000@29000.000@grid0@z16@r02@c14.png,5000.0,29000.0,0
65,3,63,@5000.000@27000.000@grid0@z16@r02@c13.png,5000.0,27000.0,0
65,4,39,@3000.000@29000.000@grid0@z16@r01@c14.png,3000.0,29000.0,0
65,5,38,@3000.000@27000.000@grid0@z16@r01@c13.png,3000.0,27000.0,0
65,6,65,@5000.000@31000.000@grid0@z16@r02@c15.png,5000.0,31000.0,0
65,7,664,@4000.000@30000.000@grid1@z16@r01@c14.png,4000.0,30000.0,1
65,8,665,@4000.000@32000.000@grid1@z16@r01@c15.png,4000.0,32000.0,1
65,9,690,@6000.000@32000.000@grid1@z16@r02@c15.png,6000.0,32000.0,1
65,10,689,@6000.000@30000.000@grid1@z16@r02@c14.png,6000.0,30000.0,1
65,11,692,@6000.000@36000.000@grid1@z16@r02@c17.png,6000.0,36000.0,1
65,12,67,@5000.000@35000.000@grid0@z16@r02@c17.png,5000.0,35000.0,0
65,13,68,@5000.000@37000.000@grid0@z16@r02@c18.png,5000.0,37000.0,0
65,14,93,@7000.000@37000.000@grid0@z16@r03@c18.png,7000.0,37000.0,0
65,15,92,@7000.000@35000.000@grid0@z16@r03@c17.png,7000.0,35000.0,0
66,1,117,@9000.000@35000.000@grid0@z16@r04@c17.png,9000.0,35000.0,0
66,2,742,@10000.000@36000.000@grid1@z16@r04@c17.png,10000.0,36000.0,1
66,3,741,@10000.000@34000.000@grid1@z16@r04@c16.png,10000.0,34000.0,1
66,4,717,@8000.000@36000.000@grid1@z16@r03@c17.png,8000.0,36000.0,1
66,5,716,@8000.000@34000.000@grid1@z16@r03@c16.png,8000.0,34000.0,1
66,6,91,@7000.000@33000.000@grid0@z16@r03@c16.png,7000.0,33000.0,0
66,7,716,@8000.000@34000.000@grid1@z16@r03@c16.png,8000.0,34000.0,1
66,8,715,@8000.000@32000.000@grid1@z16@r03@c15.png,8000.0,32000.0,1
66,9,690,@6000.000@32000.000@grid1@z16@r02@c15.png,6000.0,32000.0,1
66,10,691,@6000.000@34000.000@grid1@z16@r02@c16.png,6000.0,34000.0,1
66,11,43,@3000.000@37000.000@grid0@z16@r01@c18.png,3000.0,37000.0,0
66,12,642,@2000.000@36000.000@grid1@z16@r00@c17.png,2000.0,36000.0,1
66,13,643,@2000.000@38000.000@grid1@z16@r00@c18.png,2000.0,38000.0,1
66,14,667,@4000.000@36000.000@grid1@z16@r01@c17.png,4000.0,36000.0,1
66,15,668,@4000.000@38000.000@grid1@z16@r01@c18.png,4000.0,38000.0,1
67,1,667,@4000.000@36000.000@grid1@z16@r01@c17.png,4000.0,36000.0,1
67,2,68,@5000.000@37000.000@grid0@z16@r02@c18.png,5000.0,37000.0,0
67,3,67,@5000.000@35000.000@grid0@z16@r02@c17.png,5000.0,35000.0,0
67,4,42,@3000.000@35000.000@grid0@z16@r01@c17.png,3000.0,35000.0,0
67,5,43,@3000.000@37000.000@grid0@z16@r01@c18.png,3000.0,37000.0,0
67,6,663,@4000.000@28000.000@grid1@z16@r01@c13.png,4000.0,28000.0,1
67,7,64,@5000.000@29000.000@grid0@z16@r02@c14.png,5000.0,29000.0,0
67,8,63,@5000.000@27000.000@grid0@z16@r02@c13.png,5000.0,27000.0,0
67,9,39,@3000.000@29000.000@grid0@z16@r01@c14.png,3000.0,29000.0,0
67,10,38,@3000.000@27000.000@grid0@z16@r01@c13.png,3000.0,27000.0,0
67,11,41,@3000.000@33000.000@grid0@z16@r01@c16.png,3000.0,33000.0,0
67,12,641,@2000.000@34000.000@grid1@z16@r00@c16.png,2000.0,34000.0,1
67,13,666,@4000.000@34000.000@grid1@z16@r01@c16.png,4000.0,34000.0,1
67,14,640,@2000.000@32000.000@grid1@z16@r00@c15.png,2000.0,32000.0,1
67,15,665,@4000.000@32000.000@grid1@z16@r01@c15.png,4000.0,32000.0,1
68,1,668,@4000.000@38000.000@grid1@z16@r01@c18.png,4000.0,38000.0,1
68,2,43,@3000.000@37000.000@grid0@z16@r01@c18.png,3000.0,37000.0,0
68,3,44,@3000.000@39000.000@grid0@z16@r01@c19.png,3000.0,39000.0,0
68,4,69,@5000.000@39000.000@grid0@z16@r02@c19.png,5000.0,39000.0,0
68,5,68,@5000.000@37000.000@grid0@z16@r02@c18.png,5000.0,37000.0,0
68,6,642,@2000.000@36000.000@grid1@z16@r00@c17.png,2000.0,36000.0,1
68,7,17,@1000.000@35000.000@grid0@z16@r00@c17.png,1000.0,35000.0,0
68,8,18,@1000.000@37000.000@grid0@z16@r00@c18.png,1000.0,37000.0,0
68,9,42,@3000.000@35000.000@grid0@z16@r01@c17.png,3000.0,35000.0,0
68,10,43,@3000.000@37000.000@grid0@z16@r01@c18.png,3000.0,37000.0,0
68,11,692,@6000.000@36000.000@grid1@z16@r02@c17.png,6000.0,36000.0,1
68,12,67,@5000.000@35000.000@grid0@z16@r02@c17.png,5000.0,35000.0,0
68,13,68,@5000.000@37000.000@grid0@z16@r02@c18.png,5000.0,37000.0,0
68,14,93,@7000.000@37000.000@grid0@z16@r03@c18.png,7000.0,37000.0,0
68,15,92,@7000.000@35000.000@grid0@z16@r03@c17.png,7000.0,35000.0,0
69,1,668,@4000.000@38000.000@grid1@z16@r01@c18.png,4000.0,38000.0,1
69,2,43,@3000.000@37000.000@grid0@z16@r01@c18.png,3000.0,37000.0,0
69,3,44,@3000.000@39000.000@grid0@z16@r01@c19.png,3000.0,39000.0,0
69,4,69,@5000.000@39000.000@grid0@z16@r02@c19.png,5000.0,39000.0,0
69,5,68,@5000.000@37000.000@grid0@z16@r02@c18.png,5000.0,37000.0,0
69,6,69,@5000.000@39000.000@grid0@z16@r02@c19.png,5000.0,39000.0,0
69,7,668,@4000.000@38000.000@grid1@z16@r01@c18.png,4000.0,38000.0,1
69,8,669,@4000.000@40000.000@grid1@z16@r01@c19.png,4000.0,40000.0,1
69,9,694,@6000.000@40000.000@grid1@z16@r02@c19.png,6000.0,40000.0,1
69,10,693,@6000.000@38000.000@grid1@z16@r02@c18.png,6000.0,38000.0,1
69,11,693,@6000.000@38000.000@grid1@z16@r02@c18.png,6000.0,38000.0,1
69,12,69,@5000.000@39000.000@grid0@z16@r02@c19.png,5000.0,39000.0,0
69,13,68,@5000.000@37000.000@grid0@z16@r02@c18.png,5000.0,37000.0,0
69,14,94,@7000.000@39000.000@grid0@z16@r03@c19.png,7000.0,39000.0,0
69,15,93,@7000.000@37000.000@grid0@z16@r03@c18.png,7000.0,37000.0,0
70,1,47,@3000.000@45000.000@grid0@z16@r01@c22.png,3000.0,45000.0,0
70,2,646,@2000.000@44000.000@grid1@z16@r00@c21.png,2000.0,44000.0,1
70,3,671,@4000.000@44000.000@grid1@z16@r01@c21.png,4000.0,44000.0,1
70,4,672,@4000.000@46000.000@grid1@z16@r01@c22.png,4000.0,46000.0,1
70,5,647,@2000.000@46000.000@grid1@z16@r00@c22.png,2000.0,46000.0,1
70,6,695,@6000.000@42000.000@grid1@z16@r02@c20.png,6000.0,42000.0,1
70,7,70,@5000.000@41000.000@grid0@z16@r02@c20.png,5000.0,41000.0,0
70,8,71,@5000.000@43000.000@grid0@z16@r02@c21.png,5000.0,43000.0,0
70,9,96,@7000.000@43000.000@grid0@z16@r03@c21.png,7000.0,43000.0,0
70,10,95,@7000.000@41000.000@grid0@z16@r03@c20.png,7000.0,41000.0,0
70,11,23,@1000.000@47000.000@grid0@z16@r00@c23.png,1000.0,47000.0,0
70,12,647,@2000.000@46000.000@grid1@z16@r00@c22.png,2000.0,46000.0,1
70,13,648,@2000.000@48000.000@grid1@z16@r00@c23.png,2000.0,48000.0,1
70,14,646,@2000.000@44000.000@grid1@z16@r00@c21.png,2000.0,44000.0,1
70,15,649,@2000.000@50000.000@grid1@z16@r00@c24.png,2000.0,50000.0,1
71,1,22,@1000.000@45000.000@grid0@z16@r00@c22.png,1000.0,45000.0,0
71,2,646,@2000.000@44000.000@grid1@z16@r00@c21.png,2000.0,44000.0,1
71,3,647,@2000.000@46000.000@grid1@z16@r00@c22.png,2000.0,46000.0,1
71,4,671,@4000.000@44000.000@grid1@z16@r01@c21.png,4000.0,44000.0,1
71,5,672,@4000.000@46000.000@grid1@z16@r01@c22.png,4000.0,46000.0,1
71,6,47,@3000.000@45000.000@grid0@z16@r01@c22.png,3000.0,45000.0,0
71,7,646,@2000.000@44000.000@grid1@z16@r00@c21.png,2000.0,44000.0,1
71,8,671,@4000.000@44000.000@grid1@z16@r01@c21.png,4000.0,44000.0,1
71,9,672,@4000.000@46000.000@grid1@z16@r01@c22.png,4000.0,46000.0,1
71,10,647,@2000.000@46000.000@grid1@z16@r00@c22.png,2000.0,46000.0,1
71,11,19,@1000.000@39000.000@grid0@z16@r00@c19.png,1000.0,39000.0,0
71,12,644,@2000.000@40000.000@grid1@z16@r00@c19.png,2000.0,40000.0,1
71,13,643,@2000.000@38000.000@grid1@z16@r00@c18.png,2000.0,38000.0,1
71,14,642,@2000.000@36000.000@grid1@z16@r00@c17.png,2000.0,36000.0,1
71,15,645,@2000.000@42000.000@grid1@z16@r00@c20.png,2000.0,42000.0,1
72,1,22,@1000.000@45000.000@grid0@z16@r00@c22.png,1000.0,45000.0,0
72,2,646,@2000.000@44000.000@grid1@z16@r00@c21.png,2000.0,44000.0,1
72,3,647,@2000.000@46000.000@grid1@z16@r00@c22.png,2000.0,46000.0,1
72,4,671,@4000.000@44000.000@grid1@z16@r01@c21.png,4000.0,44000.0,1
72,5,672,@4000.000@46000.000@grid1@z16@r01@c22.png,4000.0,46000.0,1
72,6,683,@6000.000@18000.000@grid1@z16@r02@c08.png,6000.0,18000.0,1
72,7,58,@5000.000@17000.000@grid0@z16@r02@c08.png,5000.0,17000.0,0
72,8,84,@7000.000@19000.000@grid0@z16@r03@c09.png,7000.0,19000.0,0
72,9,83,@7000.000@17000.000@grid0@z16@r03@c08.png,7000.0,17000.0,0
72,10,59,@5000.000@19000.000@grid0@z16@r02@c09.png,5000.0,19000.0,0
72,11,37,@3000.000@25000.000@grid0@z16@r01@c12.png,3000.0,25000.0,0
72,12,662,@4000.000@26000.000@grid1@z16@r01@c12.png,4000.0,26000.0,1
72,13,661,@4000.000@24000.000@grid1@z16@r01@c11.png,4000.0,24000.0,1
72,14,636,@2000.000@24000.000@grid1@z16@r00@c11.png,2000.0,24000.0,1
72,15,637,@2000.000@26000.000@grid1@z16@r00@c12.png,2000.0,26000.0,1
73,1,13,@1000.000@27000.000@grid0@z16@r00@c13.png,1000.0,27000.0,0
73,2,637,@2000.000@26000.000@grid1@z16@r00@c12.png,2000.0,26000.0,1
73,3,638,@2000.000@28000.000@grid1@z16@r00@c13.png,2000.0,28000.0,1
73,4,662,@4000.000@26000.000@grid1@z16@r01@c12.png,4000.0,26000.0,1
73,5,663,@4000.000@28000.000@grid1@z16@r01@c13.png,4000.0,28000.0,1
73,6,60,@5000.000@21000.000@grid0@z16@r02@c10.png,5000.0,21000.0,0
73,7,684,@6000.000@20000.000@grid1@z16@r02@c09.png,6000.0,20000.0,1
73,8,685,@6000.000@22000.000@grid1@z16@r02@c10.png,6000.0,22000.0,1
73,9,660,@4000.000@22000.000@grid1@z16@r01@c10.png,4000.0,22000.0,1
73,10,659,@4000.000@20000.000@grid1@z16@r01@c09.png,4000.0,20000.0,1
73,11,37,@3000.000@25000.000@grid0@z16@r01@c12.png,3000.0,25000.0,0
73,12,662,@4000.000@26000.000@grid1@z16@r01@c12.png,4000.0,26000.0,1
73,13,661,@4000.000@24000.000@grid1@z16@r01@c11.png,4000.0,24000.0,1
73,14,636,@2000.000@24000.000@grid1@z16@r00@c11.png,2000.0,24000.0,1
73,15,637,@2000.000@26000.000@grid1@z16@r00@c12.png,2000.0,26000.0,1
74,1,769,@12000.000@40000.000@grid1@z16@r05@c19.png,12000.0,40000.0,1
74,2,144,@11000.000@39000.000@grid0@z16@r05@c19.png,11000.0,39000.0,0
74,3,145,@11000.000@41000.000@grid0@z16@r05@c20.png,11000.0,41000.0,0
74,4,170,@13000.000@41000.000@grid0@z16@r06@c20.png,13000.0,41000.0,0
74,5,169,@13000.000@39000.000@grid0@z16@r06@c19.png,13000.0,39000.0,0
74,6,746,@10000.000@44000.000@grid1@z16@r04@c21.png,10000.0,44000.0,1
74,7,121,@9000.000@43000.000@grid0@z16@r04@c21.png,9000.0,43000.0,0
74,8,122,@9000.000@45000.000@grid0@z16@r04@c22.png,9000.0,45000.0,0
74,9,147,@11000.000@45000.000@grid0@z16@r05@c22.png,11000.0,45000.0,0
74,10,146,@11000.000@43000.000@grid0@z16@r05@c21.png,11000.0,43000.0,0
74,11,6,@1000.000@13000.000@grid0@z16@r00@c06.png,1000.0,13000.0,0
74,12,630,@2000.000@12000.000@grid1@z16@r00@c05.png,2000.0,12000.0,1
74,13,631,@2000.000@14000.000@grid1@z16@r00@c06.png,2000.0,14000.0,1
74,14,655,@4000.000@12000.000@grid1@z16@r01@c05.png,4000.0,12000.0,1
74,15,656,@4000.000@14000.000@grid1@z16@r01@c06.png,4000.0,14000.0,1
75,1,75,@7000.000@1000.000@grid0@z16@r03@c00.png,7000.0,1000.0,0
75,2,700,@8000.000@2000.000@grid1@z16@r03@c00.png,8000.0,2000.0,1
75,3,675,@6000.000@2000.000@grid1@z16@r02@c00.png,6000.0,2000.0,1
75,4,701,@8000.000@4000.000@grid1@z16@r03@c01.png,8000.0,4000.0,1
75,5,650,@4000.000@2000.000@grid1@z16@r01@c00.png,4000.0,2000.0,1
75,6,25,@3000.000@1000.000@grid0@z16@r01@c00.png,3000.0,1000.0,0
75,7,625,@2000.000@2000.000@grid1@z16@r00@c00.png,2000.0,2000.0,1
75,8,650,@4000.000@2000.000@grid1@z16@r01@c00.png,4000.0,2000.0,1
75,9,651,@4000.000@4000.000@grid1@z16@r01@c01.png,4000.0,4000.0,1
75,10,675,@6000.000@2000.000@grid1@z16@r02@c00.png,6000.0,2000.0,1
75,11,50,@5000.000@1000.000@grid0@z16@r02@c00.png,5000.0,1000.0,0
75,12,650,@4000.000@2000.000@grid1@z16@r01@c00.png,4000.0,2000.0,1
75,13,675,@6000.000@2000.000@grid1@z16@r02@c00.png,6000.0,2000.0,1
75,14,651,@4000.000@4000.000@grid1@z16@r01@c01.png,4000.0,4000.0,1
75,15,625,@2000.000@2000.000@grid1@z16@r00@c00.png,2000.0,2000.0,1
76,1,249,@19000.000@49000.000@grid0@z16@r09@c24.png,19000.0,49000.0,0
76,2,849,@18000.000@50000.000@grid1@z16@r08@c24.png,18000.0,50000.0,1
76,3,848,@18000.000@48000.000@grid1@z16@r08@c23.png,18000.0,48000.0,1
76,4,874,@20000.000@50000.000@grid1@z16@r09@c24.png,20000.0,50000.0,1
76,5,873,@20000.000@48000.000@grid1@z16@r09@c23.png,20000.0,48000.0,1
76,6,846,@18000.000@44000.000@grid1@z16@r08@c21.png,18000.0,44000.0,1
76,7,246,@19000.000@43000.000@grid0@z16@r09@c21.png,19000.0,43000.0,0
76,8,247,@19000.000@45000.000@grid0@z16@r09@c22.png,19000.0,45000.0,0
76,9,221,@17000.000@43000.000@grid0@z16@r08@c21.png,17000.0,43000.0,0
76,10,222,@17000.000@45000.000@grid0@z16@r08@c22.png,17000.0,45000.0,0
76,11,735,@10000.000@22000.000@grid1@z16@r04@c10.png,10000.0,22000.0,1
76,12,136,@11000.000@23000.000@grid0@z16@r05@c11.png,11000.0,23000.0,0
76,13,135,@11000.000@21000.000@grid0@z16@r05@c10.png,11000.0,21000.0,0
76,14,111,@9000.000@23000.000@grid0@z16@r04@c11.png,9000.0,23000.0,0
76,15,110,@9000.000@21000.000@grid0@z16@r04@c10.png,9000.0,21000.0,0
77,1,846,@18000.000@44000.000@grid1@z16@r08@c21.png,18000.0,44000.0,1
77,2,246,@19000.000@43000.000@grid0@z16@r09@c21.png,19000.0,43000.0,0
77,3,247,@19000.000@45000.000@grid0@z16@r09@c22.png,19000.0,45000.0,0
77,4,221,@17000.000@43000.000@grid0@z16@r08@c21.png,17000.0,43000.0,0
77,5,222,@17000.000@45000.000@grid0@z16@r08@c22.png,17000.0,45000.0,0
77,6,873,@20000.000@48000.000@grid1@z16@r09@c23.png,20000.0,48000.0,1
77,7,274,@21000.000@49000.000@grid0@z16@r10@c24.png,21000.0,49000.0,0
77,8,249,@19000.000@49000.000@grid0@z16@r09@c24.png,19000.0,49000.0,0
77,9,248,@19000.000@47000.000@grid0@z16@r09@c23.png,19000.0,47000.0,0
77,10,273,@21000.000@47000.000@grid0@z16@r10@c23.png,21000.0,47000.0,0
77,11,30,@3000.000@11000.000@grid0@z16@r01@c05.png,3000.0,11000.0,0
77,12,654,@4000.000@10000.000@grid1@z16@r01@c04.png,4000.0,10000.0,1
77,13,655,@4000.000@12000.000@grid1@z16@r01@c05.png,4000.0,12000.0,1
77,14,629,@2000.000@10000.000@grid1@z16@r00@c04.png,2000.0,10000.0,1
77,15,630,@2000.000@12000.000@grid1@z16@r00@c05.png,2000.0,12000.0,1
78,1,13,@1000.000@27000.000@grid0@z16@r00@c13.png,1000.0,27000.0,0
78,2,637,@2000.000@26000.000@grid1@z16@r00@c12.png,2000.0,26000.0,1
78,3,638,@2000.000@28000.000@grid1@z16@r00@c13.png,2000.0,28000.0,1
78,4,662,@4000.000@26000.000@grid1@z16@r01@c12.png,4000.0,26000.0,1
78,5,663,@4000.000@28000.000@grid1@z16@r01@c13.png,4000.0,28000.0,1
78,6,846,@18000.000@44000.000@grid1@z16@r08@c21.png,18000.0,44000.0,1
78,7,246,@19000.000@43000.000@grid0@z16@r09@c21.png,19000.0,43000.0,0
78,8,247,@19000.000@45000.000@grid0@z16@r09@c22.png,19000.0,45000.0,0
78,9,221,@17000.000@43000.000@grid0@z16@r08@c21.png,17000.0,43000.0,0
78,10,222,@17000.000@45000.000@grid0@z16@r08@c22.png,17000.0,45000.0,0
78,11,78,@7000.000@7000.000@grid0@z16@r03@c03.png,7000.0,7000.0,0
78,12,678,@6000.000@8000.000@grid1@z16@r02@c03.png,6000.0,8000.0,1
78,13,702,@8000.000@6000.000@grid1@z16@r03@c02.png,8000.0,6000.0,1
78,14,703,@8000.000@8000.000@grid1@z16@r03@c03.png,8000.0,8000.0,1
78,15,677,@6000.000@6000.000@grid1@z16@r02@c02.png,6000.0,6000.0,1
79,1,187,@15000.000@25000.000@grid0@z16@r07@c12.png,15000.0,25000.0,0
79,2,812,@16000.000@26000.000@grid1@z16@r07@c12.png,16000.0,26000.0,1
79,3,811,@16000.000@24000.000@grid1@z16@r07@c11.png,16000.0,24000.0,1
79,4,786,@14000.000@24000.000@grid1@z16@r06@c11.png,14000.0,24000.0,1
79,5,787,@14000.000@26000.000@grid1@z16@r06@c12.png,14000.0,26000.0,1
79,6,210,@17000.000@21000.000@grid0@z16@r08@c10.png,17000.0,21000.0,0
79,7,835,@18000.000@22000.000@grid1@z16@r08@c10.png,18000.0,22000.0,1
79,8,834,@18000.000@20000.000@grid1@z16@r08@c09.png,18000.0,20000.0,1
79,9,809,@16000.000@20000.000@grid1@z16@r07@c09.png,16000.0,20000.0,1
79,10,810,@16000.000@22000.000@grid1@z16@r07@c10.png,16000.0,22000.0,1
79,11,10,@1000.000@21000.000@grid0@z16@r00@c10.png,1000.0,21000.0,0
79,12,635,@2000.000@22000.000@grid1@z16@r00@c10.png,2000.0,22000.0,1
79,13,634,@2000.000@20000.000@grid1@z16@r00@c09.png,2000.0,20000.0,1
79,14,659,@4000.000@20000.000@grid1@z16@r01@c09.png,4000.0,20000.0,1
79,15,660,@4000.000@22000.000@grid1@z16@r01@c10.png,4000.0,22000.0,1
80,1,135,@11000.000@21000.000@grid0@z16@r05@c10.png,11000.0,21000.0,0
80,2,760,@12000.000@22000.000@grid1@z16@r05@c10.png,12000.0,22000.0,1
80,3,759,@12000.000@20000.000@grid1@z16@r05@c09.png,12000.0,20000.0,1
80,4,734,@10000.000@20000.000@grid1@z16@r04@c09.png,10000.0,20000.0,1
80,5,735,@10000.000@22000.000@grid1@z16@r04@c10.png,10000.0,22000.0,1
80,6,760,@12000.000@22000.000@grid1@z16@r05@c10.png,12000.0,22000.0,1
80,7,135,@11000.000@21000.000@grid0@z16@r05@c10.png,11000.0,21000.0,0
80,8,136,@11000.000@23000.000@grid0@z16@r05@c11.png,11000.0,23000.0,0
80,9,160,@13000.000@21000.000@grid0@z16@r06@c10.png,13000.0,21000.0,0
80,10,161,@13000.000@23000.000@grid0@z16@r06@c11.png,13000.0,23000.0,0
80,11,160,@13000.000@21000.000@grid0@z16@r06@c10.png,13000.0,21000.0,0
80,12,759,@12000.000@20000.000@grid1@z16@r05@c09.png,12000.0,20000.0,1
80,13,760,@12000.000@22000.000@grid1@z16@r05@c10.png,12000.0,22000.0,1
80,14,784,@14000.000@20000.000@grid1@z16@r06@c09.png,14000.0,20000.0,1
