query_index,query_name,rank,database_index,database_name,distance,is_positive,query_y_m,query_x_m,database_y_m,database_x_m
174,@13000.000@49000.000@synthetic_query@z16@r06@c24.png,3,110,@9000.000@21000.000@grid0@z16@r04@c10.png,0.43318241834640503,False,13000.0,49000.0,9000.0,21000.0
174,@13000.000@49000.000@synthetic_query@z16@r06@c24.png,4,137,@11000.000@25000.000@grid0@z16@r05@c12.png,0.45042479038238525,False,13000.0,49000.0,11000.0,25000.0
174,@13000.000@49000.000@synthetic_query@z16@r06@c24.png,5,693,@6000.000@38000.000@grid1@z16@r02@c18.png,0.46596822142601013,False,13000.0,49000.0,6000.0,38000.0
175,@15000.000@1000.000@synthetic_query@z16@r07@c00.png,1,85,@7000.000@21000.000@grid0@z16@r03@c10.png,0.3020215332508087,False,15000.0,1000.0,7000.0,21000.0
175,@15000.000@1000.000@synthetic_query@z16@r07@c00.png,2,736,@10000.000@24000.000@grid1@z16@r04@c11.png,0.3031543791294098,False,15000.0,1000.0,10000.0,24000.0
175,@15000.000@1000.000@synthetic_query@z16@r07@c00.png,3,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.33394813537597656,False,15000.0,1000.0,6000.0,18000.0
175,@15000.000@1000.000@synthetic_query@z16@r07@c00.png,4,633,@2000.000@18000.000@grid1@z16@r00@c08.png,0.35549241304397583,False,15000.0,1000.0,2000.0,18000.0
175,@15000.000@1000.000@synthetic_query@z16@r07@c00.png,5,661,@4000.000@24000.000@grid1@z16@r01@c11.png,0.36254188418388367,False,15000.0,1000.0,4000.0,24000.0
176,@15000.000@3000.000@synthetic_query@z16@r07@c01.png,1,899,@22000.000@50000.000@grid1@z16@r10@c24.png,0.3962041139602661,False,15000.0,3000.0,22000.0,50000.0
176,@15000.000@3000.000@synthetic_query@z16@r07@c01.png,2,687,@6000.000@26000.000@grid1@z16@r02@c12.png,0.42860355973243713,False,15000.0,3000.0,6000.0,26000.0
176,@15000.000@3000.000@synthetic_query@z16@r07@c01.png,3,176,@15000.000@3000.000@grid0@z16@r07@c01.png,0.43828123807907104,True,15000.0,3000.0,15000.0,3000.0
176,@15000.000@3000.000@synthetic_query@z16@r07@c01.png,4,204,@17000.000@9000.000@grid0@z16@r08@c04.png,0.46252235770225525,False,15000.0,3000.0,17000.0,9000.0
176,@15000.000@3000.000@synthetic_query@z16@r07@c01.png,5,879,@22000.000@10000.000@grid1@z16@r10@c04.png,0.46747881174087524,False,15000.0,3000.0,22000.0,10000.0
177,@15000.000@5000.000@synthetic_query@z16@r07@c02.png,1,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.23942095041275024,False,15000.0,5000.0,6000.0,18000.0
177,@15000.000@5000.000@synthetic_query@z16@r07@c02.png,2,8,@1000.000@17000.000@grid0@z16@r00@c08.png,0.30033445358276367,False,15000.0,5000.0,1000.0,17000.0
177,@15000.000@5000.000@synthetic_query@z16@r07@c02.png,3,658,@4000.000@18000.000@grid1@z16@r01@c08.png,0.3088809847831726,False,15000.0,5000.0,4000.0,18000.0
177,@15000.000@5000.000@synthetic_query@z16@r07@c02.png,4,685,@6000.000@22000.000@grid1@z16@r02@c10.png,0.3129357397556305,False,15000.0,5000.0,6000.0,22000.0
177,@15000.000@5000.000@synthetic_query@z16@r07@c02.png,5,34,@3000.000@19000.000@grid0@z16@r01@c09.png,0.31496405601501465,False,15000.0,5000.0,3000.0,19000.0
178,@15000.000@7000.000@synthetic_query@z16@r07@c03.png,1,873,@20000.000@48000.000@grid1@z16@r09@c23.png,0.29890313744544983,False,15000.0,7000.0,20000.0,48000.0
178,@15000.000@7000.000@synthetic_query@z16@r07@c03.png,2,746,@10000.000@44000.000@grid1@z16@r04@c21.png,0.3120163679122925,False,15000.0,7000.0,10000.0,44000.0
178,@15000.000@7000.000@synthetic_query@z16@r07@c03.png,3,796,@14000.000@44000.000@grid1@z16@r06@c21.png,0.3297090530395508,False,15000.0,7000.0,14000.0,44000.0
178,@15000.000@7000.000@synthetic_query@z16@r07@c03.png,4,774,@12000.000@50000.000@grid1@z16@r05@c24.png,0.33620157837867737,False,15000.0,7000.0,12000.0,50000.0
178,@15000.000@7000.000@synthetic_query@z16@r07@c03.png,5,249,@19000.000@49000.000@grid0@z16@r09@c24.png,0.34074512124061584,False,15000.0,7000.0,19000.0,49000.0
179,@15000.000@9000.000@synthetic_query@z16@r07@c04.png,1,6,@1000.000@13000.000@grid0@z16@r00@c06.png,0.29567742347717285,False,15000.0,9000.0,1000.0,13000.0
179,@15000.000@9000.000@synthetic_query@z16@r07@c04.png,2,56,@5000.000@13000.000@grid0@z16@r02@c06.png,0.3938008248806,False,15000.0,9000.0,5000.0,13000.0
179,@15000.000@9000.000@synthetic_query@z16@r07@c04.png,3,797,@14000.000@46000.000@grid1@z16@r06@c22.png,0.41323524713516235,False,15000.0,9000.0,14000.0,46000.0
179,@15000.000@9000.000@synthetic_query@z16@r07@c04.png,4,846,@18000.000@44000.000@grid1@z16@r08@c21.png,0.4172113537788391,False,15000.0,9000.0,18000.0,44000.0
179,@15000.000@9000.000@synthetic_query@z16@r07@c04.png,5,637,@2000.000@26000.000@grid1@z16@r00@c12.png,0.42068397998809814,False,15000.0,9000.0,2000.0,26000.0
180,@15000.000@11000.000@synthetic_query@z16@r07@c05.png,1,735,@10000.000@22000.000@grid1@z16@r04@c10.png,0.3924728035926819,False,15000.0,11000.0,10000.0,22000.0
180,@15000.000@11000.000@synthetic_query@z16@r07@c05.png,2,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.39317959547042847,False,15000.0,11000.0,6000.0,18000.0
180,@15000.000@11000.000@synthetic_query@z16@r07@c05.png,3,736,@10000.000@24000.000@grid1@z16@r04@c11.png,0.43769145011901855,False,15000.0,11000.0,10000.0,24000.0
180,@15000.000@11000.000@synthetic_query@z16@r07@c05.png,4,137,@11000.000@25000.000@grid0@z16@r05@c12.png,0.4470864534378052,False,15000.0,11000.0,11000.0,25000.0
180,@15000.000@11000.000@synthetic_query@z16@r07@c05.png,5,796,@14000.000@44000.000@grid1@z16@r06@c21.png,0.4589991569519043,False,15000.0,11000.0,14000.0,44000.0
181,@15000.000@13000.000@synthetic_query@z16@r07@c06.png,1,60,@5000.000@21000.000@grid0@z16@r02@c10.png,0.36859330534935,False,15000.0,13000.0,5000.0,21000.0
181,@15000.000@13000.000@synthetic_query@z16@r07@c06.png,2,735,@10000.000@22000.000@grid1@z16@r04@c10.png,0.38510793447494507,False,15000.0,13000.0,10000.0,22000.0
181,@15000.000@13000.000@synthetic_query@z16@r07@c06.png,3,136,@11000.000@23000.000@grid0@z16@r05@c11.png,0.39913517236709595,False,15000.0,13000.0,11000.0,23000.0
181,@15000.000@13000.000@synthetic_query@z16@r07@c06.png,4,685,@6000.000@22000.000@grid1@z16@r02@c10.png,0.4195188581943512,False,15000.0,13000.0,6000.0,22000.0
181,@15000.000@13000.000@synthetic_query@z16@r07@c06.png,5,774,@12000.000@50000.000@grid1@z16@r05@c24.png,0.4275943338871002,False,15000.0,13000.0,12000.0,50000.0
182,@15000.000@15000.000@synthetic_query@z16@r07@c07.png,1,136,@11000.000@23000.000@grid0@z16@r05@c11.png,0.34948909282684326,False,15000.0,15000.0,11000.0,23000.0
182,@15000.000@15000.000@synthetic_query@z16@r07@c07.png,2,735,@10000.000@22000.000@grid1@z16@r04@c10.png,0.38824841380119324,False,15000.0,15000.0,10000.0,22000.0
182,@15000.000@15000.000@synthetic_query@z16@r07@c07.png,3,769,@12000.000@40000.000@grid1@z16@r05@c19.png,0.3971293866634369,False,15000.0,15000.0,12000.0,40000.0
182,@15000.000@15000.000@synthetic_query@z16@r07@c07.png,4,632,@2000.000@16000.000@grid1@z16@r00@c07.png,0.41668540239334106,False,15000.0,15000.0,2000.0,16000.0
182,@15000.000@15000.000@synthetic_query@z16@r07@c07.png,5,61,@5000.000@23000.000@grid0@z16@r02@c11.png,0.4170442223548889,False,15000.0,15000.0,5000.0,23000.0
183,@15000.000@17000.000@synthetic_query@z16@r07@c08.png,1,87,@7000.000@25000.000@grid0@z16@r03@c12.png,0.3307049870491028,False,15000.0,17000.0,7000.0,25000.0
183,@15000.000@17000.000@synthetic_query@z16@r07@c08.png,2,35,@3000.000@21000.000@grid0@z16@r01@c10.png,0.4087779223918915,False,15000.0,17000.0,3000.0,21000.0
183,@15000.000@17000.000@synthetic_query@z16@r07@c08.png,3,685,@6000.000@22000.000@grid1@z16@r02@c10.png,0.4105093479156494,False,15000.0,17000.0,6000.0,22000.0
183,@15000.000@17000.000@synthetic_query@z16@r07@c08.png,4,9,@1000.000@19000.000@grid0@z16@r00@c09.png,0.41811102628707886,False,15000.0,17000.0,1000.0,19000.0
183,@15000.000@17000.000@synthetic_query@z16@r07@c08.png,5,711,@8000.000@24000.000@grid1@z16@r03@c11.png,0.4281170964241028,False,15000.0,17000.0,8000.0,24000.0
184,@15000.000@19000.000@synthetic_query@z16@r07@c09.png,1,184,@15000.000@19000.000@grid0@z16@r07@c09.png,0.360004723072052,True,15000.0,19000.0,15000.0,19000.0
184,@15000.000@19000.000@synthetic_query@z16@r07@c09.png,2,783,@14000.000@18000.000@grid1@z16@r06@c08.png,0.3984737992286682,True,15000.0,19000.0,14000.0,18000.0
184,@15000.000@19000.000@synthetic_query@z16@r07@c09.png,3,782,@14000.000@16000.000@grid1@z16@r06@c07.png,0.40275266766548157,False,15000.0,19000.0,14000.0,16000.0
184,@15000.000@19000.000@synthetic_query@z16@r07@c09.png,4,804,@16000.000@10000.000@grid1@z16@r07@c04.png,0.4106891453266144,False,15000.0,19000.0,16000.0,10000.0
184,@15000.000@19000.000@synthetic_query@z16@r07@c09.png,5,136,@11000.000@23000.000@grid0@z16@r05@c11.png,0.41445913910865784,False,15000.0,19000.0,11000.0,23000.0
185,@15000.000@21000.000@synthetic_query@z16@r07@c10.png,1,185,@15000.000@21000.000@grid0@z16@r07@c10.png,0.28885960578918457,True,15000.0,21000.0,15000.0,21000.0
185,@15000.000@21000.000@synthetic_query@z16@r07@c10.png,2,134,@11000.000@19000.000@grid0@z16@r05@c09.png,0.32181811332702637,False,15000.0,21000.0,11000.0,19000.0
185,@15000.000@21000.000@synthetic_query@z16@r07@c10.png,3,810,@16000.000@22000.000@grid1@z16@r07@c10.png,0.32326841354370117,True,15000.0,21000.0,16000.0,22000.0
185,@15000.000@21000.000@synthetic_query@z16@r07@c10.png,4,734,@10000.000@20000.000@grid1@z16@r04@c09.png,0.34452900290489197,False,15000.0,21000.0,10000.0,20000.0
185,@15000.000@21000.000@synthetic_query@z16@r07@c10.png,5,759,@12000.000@20000.000@grid1@z16@r05@c09.png,0.35087305307388306,False,15000.0,21000.0,12000.0,20000.0
186,@15000.000@23000.000@synthetic_query@z16@r07@c11.png,1,734,@10000.000@20000.000@grid1@z16@r04@c09.png,0.23009486496448517,False,15000.0,23000.0,10000.0,20000.0
186,@15000.000@23000.000@synthetic_query@z16@r07@c11.png,2,109,@9000.000@19000.000@grid0@z16@r04@c09.png,0.2961353659629822,False,15000.0,23000.0,9000.0,19000.0
186,@15000.000@23000.000@synthetic_query@z16@r07@c11.png,3,785,@14000.000@22000.000@grid1@z16@r06@c10.png,0.29801681637763977,True,15000.0,23000.0,14000.0,22000.0
186,@15000.000@23000.000@synthetic_query@z16@r07@c11.png,4,760,@12000.000@22000.000@grid1@z16@r05@c10.png,0.3029162883758545,False,15000.0,23000.0,12000.0,22000.0
186,@15000.000@23000.000@synthetic_query@z16@r07@c11.png,5,135,@11000.000@21000.000@grid0@z16@r05@c10.png,0.34775441884994507,False,15000.0,23000.0,11000.0,21000.0
187,@15000.000@25000.000@synthetic_query@z16@r07@c12.png,1,810,@16000.000@22000.000@grid1@z16@r07@c10.png,0.37883299589157104,False,15000.0,25000.0,16000.0,22000.0
187,@15000.000@25000.000@synthetic_query@z16@r07@c12.png,2,187,@15000.000@25000.000@grid0@z16@r07@c12.png,0.39731594920158386,True,15000.0,25000.0,15000.0,25000.0
187,@15000.000@25000.000@synthetic_query@z16@r07@c12.png,3,761,@12000.000@24000.000@grid1@z16@r05@c11.png,0.43790650367736816,False,15000.0,25000.0,12000.0,24000.0
187,@15000.000@25000.000@synthetic_query@z16@r07@c12.png,4,759,@12000.000@20000.000@grid1@z16@r05@c09.png,0.44162672758102417,False,15000.0,25000.0,12000.0,20000.0
187,@15000.000@25000.000@synthetic_query@z16@r07@c12.png,5,185,@15000.000@21000.000@grid0@z16@r07@c10.png,0.44317859411239624,False,15000.0,25000.0,15000.0,21000.0
188,@15000.000@27000.000@synthetic_query@z16@r07@c13.png,1,785,@14000.000@22000.000@grid1@z16@r06@c10.png,0.2264886349439621,False,15000.0,27000.0,14000.0,22000.0
188,@15000.000@27000.000@synthetic_query@z16@r07@c13.png,2,188,@15000.000@27000.000@grid0@z16@r07@c13.png,0.23382189869880676,True,15000.0,27000.0,15000.0,27000.0
188,@15000.000@27000.000@synthetic_query@z16@r07@c13.png,3,759,@12000.000@20000.000@grid1@z16@r05@c09.png,0.23687636852264404,False,15000.0,27000.0,12000.0,20000.0
188,@15000.000@27000.000@synthetic_query@z16@r07@c13.png,4,734,@10000.000@20000.000@grid1@z16@r04@c09.png,0.24206313490867615,False,15000.0,27000.0,10000.0,20000.0
188,@15000.000@27000.000@synthetic_query@z16@r07@c13.png,5,786,@14000.000@24000.000@grid1@z16@r06@c11.png,0.243329718708992,False,15000.0,27000.0,14000.0,24000.0
189,@15000.000@29000.000@synthetic_query@z16@r07@c14.png,1,815,@16000.000@32000.000@grid1@z16@r07@c15.png,0.2842651605606079,False,15000.0,29000.0,16000.0,32000.0
189,@15000.000@29000.000@synthetic_query@z16@r07@c14.png,2,135,@11000.000@21000.000@grid0@z16@r05@c10.png,0.2990427613258362,False,15000.0,29000.0,11000.0,21000.0
189,@15000.000@29000.000@synthetic_query@z16@r07@c14.png,3,162,@13000.000@25000.000@grid0@z16@r06@c12.png,0.3037698268890381,False,15000.0,29000.0,13000.0,25000.0
189,@15000.000@29000.000@synthetic_query@z16@r07@c14.png,4,760,@12000.000@22000.000@grid1@z16@r05@c10.png,0.32036256790161133,False,15000.0,29000.0,12000.0,22000.0
189,@15000.000@29000.000@synthetic_query@z16@r07@c14.png,5,762,@12000.000@26000.000@grid1@z16@r05@c12.png,0.3291866183280945,False,15000.0,29000.0,12000.0,26000.0
190,@15000.000@31000.000@synthetic_query@z16@r07@c15.png,1,109,@9000.000@19000.000@grid0@z16@r04@c09.png,0.3346804678440094,False,15000.0,31000.0,9000.0,19000.0
190,@15000.000@31000.000@synthetic_query@z16@r07@c15.png,2,734,@10000.000@20000.000@grid1@z16@r04@c09.png,0.3620692789554596,False,15000.0,31000.0,10000.0,20000.0
190,@15000.000@31000.000@synthetic_query@z16@r07@c15.png,3,134,@11000.000@19000.000@grid0@z16@r05@c09.png,0.3642575740814209,False,15000.0,31000.0,11000.0,19000.0
190,@15000.000@31000.000@synthetic_query@z16@r07@c15.png,4,733,@10000.000@18000.000@grid1@z16@r04@c08.png,0.3920758366584778,False,15000.0,31000.0,10000.0,18000.0
190,@15000.000@31000.000@synthetic_query@z16@r07@c15.png,5,810,@16000.000@22000.000@grid1@z16@r07@c10.png,0.3947458863258362,False,15000.0,31000.0,16000.0,22000.0
191,@15000.000@33000.000@synthetic_query@z16@r07@c16.png,1,191,@15000.000@33000.000@grid0@z16@r07@c16.png,0.3206299841403961,True,15000.0,33000.0,15000.0,33000.0
191,@15000.000@33000.000@synthetic_query@z16@r07@c16.png,2,156,@13000.000@13000.000@grid0@z16@r06@c06.png,0.42615365982055664,False,15000.0,33000.0,13000.0,13000.0
191,@15000.000@33000.000@synthetic_query@z16@r07@c16.png,3,784,@14000.000@20000.000@grid1@z16@r06@c09.png,0.4377867579460144,False,15000.0,33000.0,14000.0,20000.0
191,@15000.000@33000.000@synthetic_query@z16@r07@c16.png,4,1028,@34000.000@8000.000@grid1@z16@r16@c03.png,0.4607667922973633,False,15000.0,33000.0,34000.0,8000.0
191,@15000.000@33000.000@synthetic_query@z16@r07@c16.png,5,657,@4000.000@16000.000@grid1@z16@r01@c07.png,0.493645578622818,False,15000.0,33000.0,4000.0,16000.0
192,@15000.000@35000.000@synthetic_query@z16@r07@c17.png,1,118,@9000.000@37000.000@grid0@z16@r04@c18.png,0.29876700043678284,False,15000.0,35000.0,9000.0,37000.0
192,@15000.000@35000.000@synthetic_query@z16@r07@c17.png,2,5,@1000.000@11000.000@grid0@z16@r00@c05.png,0.31267380714416504,False,15000.0,35000.0,1000.0,11000.0
192,@15000.000@35000.000@synthetic_query@z16@r07@c17.png,3,795,@14000.000@42000.000@grid1@z16@r06@c20.png,0.31664660573005676,False,15000.0,35000.0,14000.0,42000.0
192,@15000.000@35000.000@synthetic_query@z16@r07@c17.png,4,37,@3000.000@25000.000@grid0@z16@r01@c12.png,0.3256576657295227,False,15000.0,35000.0,3000.0,25000.0
192,@15000.000@35000.000@synthetic_query@z16@r07@c17.png,5,659,@4000.000@20000.000@grid1@z16@r01@c09.png,0.3277873992919922,False,15000.0,35000.0,4000.0,20000.0
193,@15000.000@37000.000@synthetic_query@z16@r07@c18.png,1,13,@1000.000@27000.000@grid0@z16@r00@c13.png,0.38333407044410706,False,15000.0,37000.0,1000.0,27000.0
193,@15000.000@37000.000@synthetic_query@z16@r07@c18.png,2,193,@15000.000@37000.000@grid0@z16@r07@c18.png,0.4003360867500305,True,15000.0,37000.0,15000.0,37000.0
193,@15000.000@37000.000@synthetic_query@z16@r07@c18.png,3,124,@9000.000@49000.000@grid0@z16@r04@c24.png,0.41108614206314087,False,15000.0,37000.0,9000.0,49000.0
193,@15000.000@37000.000@synthetic_query@z16@r07@c18.png,4,647,@2000.000@46000.000@grid1@z16@r00@c22.png,0.41285908222198486,False,15000.0,37000.0,2000.0,46000.0
193,@15000.000@37000.000@synthetic_query@z16@r07@c18.png,5,726,@10000.000@4000.000@grid1@z16@r04@c01.png,0.4236142933368683,False,15000.0,37000.0,10000.0,4000.0
194,@15000.000@39000.000@synthetic_query@z16@r07@c19.png,1,194,@15000.000@39000.000@grid0@z16@r07@c19.png,0.43290406465530396,True,15000.0,39000.0,15000.0,39000.0
194,@15000.000@39000.000@synthetic_query@z16@r07@c19.png,2,124,@9000.000@49000.000@grid0@z16@r04@c24.png,0.4447178244590759,False,15000.0,39000.0,9000.0,49000.0
194,@15000.000@39000.000@synthetic_query@z16@r07@c19.png,3,771,@12000.000@44000.000@grid1@z16@r05@c21.png,0.4501238465309143,False,15000.0,39000.0,12000.0,44000.0
194,@15000.000@39000.000@synthetic_query@z16@r07@c19.png,4,218,@17000.000@37000.000@grid0@z16@r08@c18.png,0.45036718249320984,False,15000.0,39000.0,17000.0,37000.0
194,@15000.000@39000.000@synthetic_query@z16@r07@c19.png,5,701,@8000.000@4000.000@grid1@z16@r03@c01.png,0.460907518863678,False,15000.0,39000.0,8000.0,4000.0
195,@15000.000@41000.000@synthetic_query@z16@r07@c20.png,1,668,@4000.000@38000.000@grid1@z16@r01@c18.png,0.3216150403022766,False,15000.0,41000.0,4000.0,38000.0
195,@15000.000@41000.000@synthetic_query@z16@r07@c20.png,2,195,@15000.000@41000.000@grid0@z16@r07@c20.png,0.32803624868392944,True,15000.0,41000.0,15000.0,41000.0
195,@15000.000@41000.000@synthetic_query@z16@r07@c20.png,3,197,@15000.000@45000.000@grid0@z16@r07@c22.png,0.33441758155822754,False,15000.0,41000.0,15000.0,45000.0
195,@15000.000@41000.000@synthetic_query@z16@r07@c20.png,4,220,@17000.000@41000.000@grid0@z16@r08@c20.png,0.341170072555542,False,15000.0,41000.0,17000.0,41000.0
195,@15000.000@41000.000@synthetic_query@z16@r07@c20.png,5,819,@16000.000@40000.000@grid1@z16@r07@c19.png,0.3485473096370697,True,15000.0,41000.0,16000.0,40000.0
196,@15000.000@43000.000@synthetic_query@z16@r07@c21.png,1,196,@15000.000@43000.000@grid0@z16@r07@c21.png,0.26282429695129395,True,15000.0,43000.0,15000.0,43000.0
196,@15000.000@43000.000@synthetic_query@z16@r07@c21.png,2,795,@14000.000@42000.000@grid1@z16@r06@c20.png,0.30181261897087097,True,15000.0,43000.0,14000.0,42000.0
196,@15000.000@43000.000@synthetic_query@z16@r07@c21.png,3,5,@1000.000@11000.000@grid0@z16@r00@c05.png,0.3280928432941437,False,15000.0,43000.0,1000.0,11000.0
196,@15000.000@43000.000@synthetic_query@z16@r07@c21.png,4,821,@16000.000@44000.000@grid1@z16@r07@c21.png,0.3431137204170227,True,15000.0,43000.0,16000.0,44000.0
196,@15000.000@43000.000@synthetic_query@z16@r07@c21.png,5,630,@2000.000@12000.000@grid1@z16@r00@c05.png,0.34591805934906006,False,15000.0,43000.0,2000.0,12000.0
197,@15000.000@45000.000@synthetic_query@z16@r07@c22.png,1,197,@15000.000@45000.000@grid0@z16@r07@c22.png,0.27588608860969543,True,15000.0,45000.0,15000.0,45000.0
197,@15000.000@45000.000@synthetic_query@z16@r07@c22.png,2,898,@22000.000@48000.000@grid1@z16@r10@c23.png,0.37238025665283203,False,15000.0,45000.0,22000.0,48000.0
197,@15000.000@45000.000@synthetic_query@z16@r07@c22.png,3,246,@19000.000@43000.000@grid0@z16@r09@c21.png,0.37709107995033264,False,15000.0,45000.0,19000.0,43000.0
197,@15000.000@45000.000@synthetic_query@z16@r07@c22.png,4,846,@18000.000@44000.000@grid1@z16@r08@c21.png,0.3864293396472931,False,15000.0,45000.0,18000.0,44000.0
197,@15000.000@45000.000@synthetic_query@z16@r07@c22.png,5,249,@19000.000@49000.000@grid0@z16@r09@c24.png,0.38968509435653687,False,15000.0,45000.0,19000.0,49000.0
198,@15000.000@47000.000@synthetic_query@z16@r07@c23.png,1,198,@15000.000@47000.000@grid0@z16@r07@c23.png,0.4514670968055725,True,15000.0,47000.0,15000.0,47000.0
198,@15000.000@47000.000@synthetic_query@z16@r07@c23.png,2,138,@11000.000@27000.000@grid0@z16@r05@c13.png,0.49046963453292847,False,15000.0,47000.0,11000.0,27000.0
198,@15000.000@47000.000@synthetic_query@z16@r07@c23.png,3,798,@14000.000@48000.000@grid1@z16@r06@c23.png,0.5665510892868042,True,15000.0,47000.0,14000.0,48000.0
198,@15000.000@47000.000@synthetic_query@z16@r07@c23.png,4,137,@11000.000@25000.000@grid0@z16@r05@c12.png,0.5803691744804382,False,15000.0,47000.0,11000.0,25000.0
198,@15000.000@47000.000@synthetic_query@z16@r07@c23.png,5,799,@14000.000@50000.000@grid1@z16@r06@c24.png,0.5861613750457764,False,15000.0,47000.0,14000.0,50000.0
199,@15000.000@49000.000@synthetic_query@z16@r07@c24.png,1,735,@10000.000@22000.000@grid1@z16@r04@c10.png,0.5327351689338684,False,15000.0,49000.0,10000.0,22000.0
199,@15000.000@49000.000@synthetic_query@z16@r07@c24.png,2,197,@15000.000@45000.000@grid0@z16@r07@c22.png,0.5342747569084167,False,15000.0,49000.0,15000.0,45000.0
199,@15000.000@49000.000@synthetic_query@z16@r07@c24.png,3,199,@15000.000@49000.000@grid0@z16@r07@c24.png,0.5412242412567139,True,15000.0,49000.0,15000.0,49000.0
199,@15000.000@49000.000@synthetic_query@z16@r07@c24.png,4,847,@18000.000@46000.000@grid1@z16@r08@c22.png,0.5467455387115479,False,15000.0,49000.0,18000.0,46000.0
199,@15000.000@49000.000@synthetic_query@z16@r07@c24.png,5,247,@19000.000@45000.000@grid0@z16@r09@c22.png,0.5515395402908325,False,15000.0,49000.0,19000.0,45000.0
200,@17000.000@1000.000@synthetic_query@z16@r08@c00.png,1,825,@18000.000@2000.000@grid1@z16@r08@c00.png,0.21144232153892517,True,17000.0,1000.0,18000.0,2000.0
200,@17000.000@1000.000@synthetic_query@z16@r08@c00.png,2,875,@22000.000@2000.000@grid1@z16@r10@c00.png,0.294959157705307,False,17000.0,1000.0,22000.0,2000.0
200,@17000.000@1000.000@synthetic_query@z16@r08@c00.png,3,1,@1000.000@3000.000@grid0@z16@r00@c01.png,0.30124449729919434,False,17000.0,1000.0,1000.0,3000.0
200,@17000.000@1000.000@synthetic_query@z16@r08@c00.png,4,526,@43000.000@3000.000@grid0@z16@r21@c01.png,0.3042255640029907,False,17000.0,1000.0,43000.0,3000.0
200,@17000.000@1000.000@synthetic_query@z16@r08@c00.png,5,251,@21000.000@3000.000@grid0@z16@r10@c01.png,0.30769649147987366,False,17000.0,1000.0,21000.0,3000.0
201,@17000.000@3000.000@synthetic_query@z16@r08@c01.png,1,201,@17000.000@3000.000@grid0@z16@r08@c01.png,0.4208948016166687,True,17000.0,3000.0,17000.0,3000.0
201,@17000.000@3000.000@synthetic_query@z16@r08@c01.png,2,826,@18000.000@4000.000@grid1@z16@r08@c01.png,0.4356207549571991,True,17000.0,3000.0,18000.0,4000.0
201,@17000.000@3000.000@synthetic_query@z16@r08@c01.png,3,687,@6000.000@26000.000@grid1@z16@r02@c12.png,0.4423876702785492,False,17000.0,3000.0,6000.0,26000.0
201,@17000.000@3000.000@synthetic_query@z16@r08@c01.png,4,6,@1000.000@13000.000@grid0@z16@r00@c06.png,0.45198944211006165,False,17000.0,3000.0,1000.0,13000.0
201,@17000.000@3000.000@synthetic_query@z16@r08@c01.png,5,324,@25000.000@49000.000@grid0@z16@r12@c24.png,0.45471471548080444,False,17000.0,3000.0,25000.0,49000.0
202,@17000.000@5000.000@synthetic_query@z16@r08@c02.png,1,827,@18000.000@6000.000@grid1@z16@r08@c02.png,0.4154720604419708,True,17000.0,5000.0,18000.0,6000.0
202,@17000.000@5000.000@synthetic_query@z16@r08@c02.png,2,879,@22000.000@10000.000@grid1@z16@r10@c04.png,0.4577377140522003,False,17000.0,5000.0,22000.0,10000.0
202,@17000.000@5000.000@synthetic_query@z16@r08@c02.png,3,687,@6000.000@26000.000@grid1@z16@r02@c12.png,0.46833133697509766,False,17000.0,5000.0,6000.0,26000.0
202,@17000.000@5000.000@synthetic_query@z16@r08@c02.png,4,176,@15000.000@3000.000@grid0@z16@r07@c01.png,0.4919801354408264,False,17000.0,5000.0,15000.0,3000.0
202,@17000.000@5000.000@synthetic_query@z16@r08@c02.png,5,801,@16000.000@4000.000@grid1@z16@r07@c01.png,0.5002946853637695,True,17000.0,5000.0,16000.0,4000.0
203,@17000.000@7000.000@synthetic_query@z16@r08@c03.png,1,772,@12000.000@46000.000@grid1@z16@r05@c22.png,0.32174092531204224,False,17000.0,7000.0,12000.0,46000.0
203,@17000.000@7000.000@synthetic_query@z16@r08@c03.png,2,779,@14000.000@10000.000@grid1@z16@r06@c04.png,0.32600146532058716,False,17000.0,7000.0,14000.0,10000.0
203,@17000.000@7000.000@synthetic_query@z16@r08@c03.png,3,207,@17000.000@15000.000@grid0@z16@r08@c07.png,0.33277761936187744,False,17000.0,7000.0,17000.0,15000.0
203,@17000.000@7000.000@synthetic_query@z16@r08@c03.png,4,804,@16000.000@10000.000@grid1@z16@r07@c04.png,0.3356998860836029,False,17000.0,7000.0,16000.0,10000.0
203,@17000.000@7000.000@synthetic_query@z16@r08@c03.png,5,735,@10000.000@22000.000@grid1@z16@r04@c10.png,0.36018186807632446,False,17000.0,7000.0,10000.0,22000.0
204,@17000.000@9000.000@synthetic_query@z16@r08@c04.png,1,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.3714780807495117,False,17000.0,9000.0,6000.0,18000.0
204,@17000.000@9000.000@synthetic_query@z16@r08@c04.png,2,60,@5000.000@21000.000@grid0@z16@r02@c10.png,0.37777966260910034,False,17000.0,9000.0,5000.0,21000.0
204,@17000.000@9000.000@synthetic_query@z16@r08@c04.png,3,6,@1000.000@13000.000@grid0@z16@r00@c06.png,0.37834274768829346,False,17000.0,9000.0,1000.0,13000.0
