query_index,query_name,rank,database_index,database_name,distance,is_positive,query_y_m,query_x_m,database_y_m,database_x_m
32,@1792.000@4864.000@synthetic_geotiff@000036.png,1,32,@1792.000@4864.000@synthetic_geotiff@000036.png,0.4994875490665436,True,1093.75,2968.75,1093.75,2968.75
32,@1792.000@4864.000@synthetic_geotiff@000036.png,2,81,@3840.000@7424.000@synthetic_geotiff@000097.png,0.5748636722564697,False,1093.75,2968.75,2343.75,4531.25
32,@1792.000@4864.000@synthetic_geotiff@000036.png,3,68,@3328.000@3840.000@synthetic_geotiff@000076.png,0.5948370695114136,False,1093.75,2968.75,2031.25,2343.75
32,@1792.000@4864.000@synthetic_geotiff@000036.png,4,161,@2816.000@4352.000@synthetic_geotiff@000063.png,0.6001708507537842,False,1093.75,2968.75,1718.75,2656.25
32,@1792.000@4864.000@synthetic_geotiff@000036.png,5,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.6101627349853516,False,1093.75,2968.75,1718.75,2343.75
33,@1792.000@5376.000@synthetic_geotiff@000037.png,1,33,@1792.000@5376.000@synthetic_geotiff@000037.png,0.29266178607940674,True,1093.75,3281.25,1093.75,3281.25
33,@1792.000@5376.000@synthetic_geotiff@000037.png,2,35,@1792.000@6400.000@synthetic_geotiff@000039.png,0.492881715297699,False,1093.75,3281.25,1093.75,3906.25
33,@1792.000@5376.000@synthetic_geotiff@000037.png,3,22,@1280.000@5888.000@synthetic_geotiff@000024.png,0.5076779127120972,False,1093.75,3281.25,781.25,3593.75
33,@1792.000@5376.000@synthetic_geotiff@000037.png,4,168,@4352.000@5888.000@synthetic_geotiff@000108.png,0.5438876748085022,False,1093.75,3281.25,2656.25,3593.75
33,@1792.000@5376.000@synthetic_geotiff@000037.png,5,161,@2816.000@4352.000@synthetic_geotiff@000063.png,0.5557273030281067,False,1093.75,3281.25,1718.75,2656.25
34,@1792.000@5888.000@synthetic_geotiff@000038.png,1,34,@1792.000@5888.000@synthetic_geotiff@000038.png,0.44193360209465027,True,1093.75,3593.75,1093.75,3593.75
34,@1792.000@5888.000@synthetic_geotiff@000038.png,2,58,@2816.000@5888.000@synthetic_geotiff@000066.png,0.5319322943687439,False,1093.75,3593.75,1718.75,3593.75
34,@1792.000@5888.000@synthetic_geotiff@000038.png,3,182,@3840.000@4864.000@synthetic_geotiff@000092.png,0.5575146675109863,False,1093.75,3593.75,2343.75,2968.75
34,@1792.000@5888.000@synthetic_geotiff@000038.png,4,165,@3840.000@3840.000@synthetic_geotiff@000090.png,0.5839276313781738,False,1093.75,3593.75,2343.75,2343.75
34,@1792.000@5888.000@synthetic_geotiff@000038.png,5,56,@2816.000@4864.000@synthetic_geotiff@000064.png,0.58765709400177,False,1093.75,3593.75,1718.75,2968.75
35,@1792.000@6400.000@synthetic_geotiff@000039.png,1,35,@1792.000@6400.000@synthetic_geotiff@000039.png,0.20711323618888855,True,1093.75,3906.25,1093.75,3906.25
35,@1792.000@6400.000@synthetic_geotiff@000039.png,2,24,@1280.000@6912.000@synthetic_geotiff@000026.png,0.4469975233078003,False,1093.75,3906.25,781.25,4218.75
35,@1792.000@6400.000@synthetic_geotiff@000039.png,3,47,@2304.000@6912.000@synthetic_geotiff@000054.png,0.5076325535774231,False,1093.75,3906.25,1406.25,4218.75
35,@1792.000@6400.000@synthetic_geotiff@000039.png,4,81,@3840.000@7424.000@synthetic_geotiff@000097.png,0.5362074971199036,False,1093.75,3906.25,2343.75,4531.25
35,@1792.000@6400.000@synthetic_geotiff@000039.png,5,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.5401530861854553,False,1093.75,3906.25,1718.75,2343.75
36,@1792.000@6912.000@synthetic_geotiff@000040.png,1,36,@1792.000@6912.000@synthetic_geotiff@000040.png,0.2830043137073517,True,1093.75,4218.75,1093.75,4218.75
36,@1792.000@6912.000@synthetic_geotiff@000040.png,2,47,@2304.000@6912.000@synthetic_geotiff@000054.png,0.33936721086502075,False,1093.75,4218.75,1406.25,4218.75
36,@1792.000@6912.000@synthetic_geotiff@000040.png,3,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.5130590796470642,False,1093.75,4218.75,2343.75,2656.25
36,@1792.000@6912.000@synthetic_geotiff@000040.png,4,24,@1280.000@6912.000@synthetic_geotiff@000026.png,0.5401811003684998,False,1093.75,4218.75,781.25,4218.75
36,@1792.000@6912.000@synthetic_geotiff@000040.png,5,45,@2304.000@5376.000@synthetic_geotiff@000051.png,0.5425204038619995,False,1093.75,4218.75,1406.25,3281.25
37,@1792.000@7424.000@synthetic_geotiff@000041.png,1,68,@3328.000@3840.000@synthetic_geotiff@000076.png,0.6939809918403625,False,1093.75,4531.25,2031.25,2343.75
37,@1792.000@7424.000@synthetic_geotiff@000041.png,2,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.7158637046813965,False,1093.75,4531.25,2343.75,2656.25
37,@1792.000@7424.000@synthetic_geotiff@000041.png,3,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.7288140058517456,False,1093.75,4531.25,1718.75,2343.75
37,@1792.000@7424.000@synthetic_geotiff@000041.png,4,48,@2304.000@7424.000@synthetic_geotiff@000055.png,0.7387540340423584,False,1093.75,4531.25,1406.25,4531.25
37,@1792.000@7424.000@synthetic_geotiff@000041.png,5,36,@1792.000@6912.000@synthetic_geotiff@000040.png,0.7513151168823242,False,1093.75,4531.25,1093.75,4218.75
38,@2304.000@1792.000@synthetic_geotiff@000044.png,1,139,@6912.000@2816.000@synthetic_geotiff@000172.png,0.6341303586959839,False,1406.25,1093.75,4218.75,1718.75
38,@2304.000@1792.000@synthetic_geotiff@000044.png,2,194,@7424.000@3328.000@synthetic_geotiff@000187.png,0.6526440978050232,False,1406.25,1093.75,4531.25,2031.25
38,@2304.000@1792.000@synthetic_geotiff@000044.png,3,26,@1792.000@1280.000@synthetic_geotiff@000029.png,0.7002578973770142,False,1406.25,1093.75,1093.75,781.25
38,@2304.000@1792.000@synthetic_geotiff@000044.png,4,38,@2304.000@1792.000@synthetic_geotiff@000044.png,0.706079363822937,True,1406.25,1093.75,1406.25,1093.75
38,@2304.000@1792.000@synthetic_geotiff@000044.png,5,127,@6400.000@1280.000@synthetic_geotiff@000155.png,0.718274712562561,False,1406.25,1093.75,3906.25,781.25
39,@2304.000@2304.000@synthetic_geotiff@000045.png,1,39,@2304.000@2304.000@synthetic_geotiff@000045.png,0.3478667140007019,True,1406.25,1406.25,1406.25,1406.25
39,@2304.000@2304.000@synthetic_geotiff@000045.png,2,27,@1792.000@2304.000@synthetic_geotiff@000031.png,0.4826372265815735,False,1406.25,1406.25,1093.75,1406.25
39,@2304.000@2304.000@synthetic_geotiff@000045.png,3,173,@6912.000@1280.000@synthetic_geotiff@000169.png,0.5235235691070557,False,1406.25,1406.25,4218.75,781.25
39,@2304.000@2304.000@synthetic_geotiff@000045.png,4,130,@6400.000@3328.000@synthetic_geotiff@000159.png,0.5386579036712646,False,1406.25,1406.25,3906.25,2031.25
39,@2304.000@2304.000@synthetic_geotiff@000045.png,5,82,@4352.000@1280.000@synthetic_geotiff@000099.png,0.5671491622924805,False,1406.25,1406.25,2656.25,781.25
40,@2304.000@2816.000@synthetic_geotiff@000046.png,1,40,@2304.000@2816.000@synthetic_geotiff@000046.png,0.5568841099739075,True,1406.25,1718.75,1406.25,1718.75
40,@2304.000@2816.000@synthetic_geotiff@000046.png,2,114,@5376.000@6912.000@synthetic_geotiff@000138.png,0.6071957349777222,False,1406.25,1718.75,3281.25,4218.75
40,@2304.000@2816.000@synthetic_geotiff@000046.png,3,101,@4864.000@6400.000@synthetic_geotiff@000123.png,0.6286810040473938,False,1406.25,1718.75,2968.75,3906.25
40,@2304.000@2816.000@synthetic_geotiff@000046.png,4,76,@3840.000@2816.000@synthetic_geotiff@000088.png,0.6403604745864868,False,1406.25,1718.75,2343.75,1718.75
40,@2304.000@2816.000@synthetic_geotiff@000046.png,5,26,@1792.000@1280.000@synthetic_geotiff@000029.png,0.6436166167259216,False,1406.25,1718.75,1093.75,781.25
41,@2304.000@3328.000@synthetic_geotiff@000047.png,1,41,@2304.000@3328.000@synthetic_geotiff@000047.png,0.4771871268749237,True,1406.25,2031.25,1406.25,2031.25
41,@2304.000@3328.000@synthetic_geotiff@000047.png,2,83,@4352.000@2304.000@synthetic_geotiff@000101.png,0.5541040897369385,False,1406.25,2031.25,2656.25,1406.25
41,@2304.000@3328.000@synthetic_geotiff@000047.png,3,29,@1792.000@3328.000@synthetic_geotiff@000033.png,0.6031131744384766,False,1406.25,2031.25,1093.75,2031.25
41,@2304.000@3328.000@synthetic_geotiff@000047.png,4,166,@4352.000@2816.000@synthetic_geotiff@000102.png,0.654469907283783,False,1406.25,2031.25,2656.25,1718.75
41,@2304.000@3328.000@synthetic_geotiff@000047.png,5,3,@768.000@2304.000@synthetic_geotiff@000003.png,0.6573947072029114,False,1406.25,2031.25,468.75,1406.25
42,@2304.000@3840.000@synthetic_geotiff@000048.png,1,42,@2304.000@3840.000@synthetic_geotiff@000048.png,0.4798683822154999,True,1406.25,2343.75,1406.25,2343.75
42,@2304.000@3840.000@synthetic_geotiff@000048.png,2,81,@3840.000@7424.000@synthetic_geotiff@000097.png,0.5648960471153259,False,1406.25,2343.75,2343.75,4531.25
42,@2304.000@3840.000@synthetic_geotiff@000048.png,3,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.5843908786773682,False,1406.25,2343.75,1718.75,2343.75
42,@2304.000@3840.000@synthetic_geotiff@000048.png,4,68,@3328.000@3840.000@synthetic_geotiff@000076.png,0.6040672659873962,False,1406.25,2343.75,2031.25,2343.75
42,@2304.000@3840.000@synthetic_geotiff@000048.png,5,164,@3840.000@3328.000@synthetic_geotiff@000089.png,0.6159509420394897,False,1406.25,2343.75,2343.75,2031.25
43,@2304.000@4352.000@synthetic_geotiff@000049.png,1,43,@2304.000@4352.000@synthetic_geotiff@000049.png,0.4617522060871124,True,1406.25,2656.25,1406.25,2656.25
43,@2304.000@4352.000@synthetic_geotiff@000049.png,2,81,@3840.000@7424.000@synthetic_geotiff@000097.png,0.5739208459854126,False,1406.25,2656.25,2343.75,4531.25
43,@2304.000@4352.000@synthetic_geotiff@000049.png,3,80,@3840.000@6912.000@synthetic_geotiff@000096.png,0.6102248430252075,False,1406.25,2656.25,2343.75,4218.75
43,@2304.000@4352.000@synthetic_geotiff@000049.png,4,164,@3840.000@3328.000@synthetic_geotiff@000089.png,0.6508157849311829,False,1406.25,2656.25,2343.75,2031.25
43,@2304.000@4352.000@synthetic_geotiff@000049.png,5,90,@4352.000@7424.000@synthetic_geotiff@000111.png,0.6877369284629822,False,1406.25,2656.25,2656.25,4531.25
44,@2304.000@4864.000@synthetic_geotiff@000050.png,1,44,@2304.000@4864.000@synthetic_geotiff@000050.png,0.27059507369995117,True,1406.25,2968.75,1406.25,2968.75
44,@2304.000@4864.000@synthetic_geotiff@000050.png,2,165,@3840.000@3840.000@synthetic_geotiff@000090.png,0.5173057317733765,False,1406.25,2968.75,2343.75,2343.75
44,@2304.000@4864.000@synthetic_geotiff@000050.png,3,182,@3840.000@4864.000@synthetic_geotiff@000092.png,0.5361601710319519,False,1406.25,2968.75,2343.75,2968.75
44,@2304.000@4864.000@synthetic_geotiff@000050.png,4,161,@2816.000@4352.000@synthetic_geotiff@000063.png,0.5694172978401184,False,1406.25,2968.75,1718.75,2656.25
44,@2304.000@4864.000@synthetic_geotiff@000050.png,5,24,@1280.000@6912.000@synthetic_geotiff@000026.png,0.61890709400177,False,1406.25,2968.75,781.25,4218.75
45,@2304.000@5376.000@synthetic_geotiff@000051.png,1,45,@2304.000@5376.000@synthetic_geotiff@000051.png,0.41212308406829834,True,1406.25,3281.25,1406.25,3281.25
45,@2304.000@5376.000@synthetic_geotiff@000051.png,2,182,@3840.000@4864.000@synthetic_geotiff@000092.png,0.6137497425079346,False,1406.25,3281.25,2343.75,2968.75
45,@2304.000@5376.000@synthetic_geotiff@000051.png,3,58,@2816.000@5888.000@synthetic_geotiff@000066.png,0.6226878762245178,False,1406.25,3281.25,1718.75,3593.75
45,@2304.000@5376.000@synthetic_geotiff@000051.png,4,179,@2304.000@5888.000@synthetic_geotiff@000052.png,0.6774548292160034,False,1406.25,3281.25,1406.25,3593.75
45,@2304.000@5376.000@synthetic_geotiff@000051.png,5,165,@3840.000@3840.000@synthetic_geotiff@000090.png,0.6920616626739502,False,1406.25,3281.25,2343.75,2343.75
46,@2304.000@6400.000@synthetic_geotiff@000053.png,1,46,@2304.000@6400.000@synthetic_geotiff@000053.png,0.34079110622406006,True,1406.25,3906.25,1406.25,3906.25
46,@2304.000@6400.000@synthetic_geotiff@000053.png,2,45,@2304.000@5376.000@synthetic_geotiff@000051.png,0.524926483631134,False,1406.25,3906.25,1406.25,3281.25
46,@2304.000@6400.000@synthetic_geotiff@000053.png,3,60,@2816.000@6912.000@synthetic_geotiff@000068.png,0.5354013442993164,False,1406.25,3906.25,1718.75,4218.75
46,@2304.000@6400.000@synthetic_geotiff@000053.png,4,36,@1792.000@6912.000@synthetic_geotiff@000040.png,0.5401771664619446,False,1406.25,3906.25,1093.75,4218.75
46,@2304.000@6400.000@synthetic_geotiff@000053.png,5,47,@2304.000@6912.000@synthetic_geotiff@000054.png,0.5489219427108765,False,1406.25,3906.25,1406.25,4218.75
47,@2304.000@6912.000@synthetic_geotiff@000054.png,1,47,@2304.000@6912.000@synthetic_geotiff@000054.png,0.2242501974105835,True,1406.25,4218.75,1406.25,4218.75
47,@2304.000@6912.000@synthetic_geotiff@000054.png,2,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.46474161744117737,False,1406.25,4218.75,2343.75,2656.25
47,@2304.000@6912.000@synthetic_geotiff@000054.png,3,36,@1792.000@6912.000@synthetic_geotiff@000040.png,0.513588011264801,False,1406.25,4218.75,1093.75,4218.75
47,@2304.000@6912.000@synthetic_geotiff@000054.png,4,72,@3328.000@7424.000@synthetic_geotiff@000083.png,0.5150614976882935,False,1406.25,4218.75,2031.25,4531.25
47,@2304.000@6912.000@synthetic_geotiff@000054.png,5,45,@2304.000@5376.000@synthetic_geotiff@000051.png,0.5414683222770691,False,1406.25,4218.75,1406.25,3281.25
48,@2304.000@7424.000@synthetic_geotiff@000055.png,1,48,@2304.000@7424.000@synthetic_geotiff@000055.png,0.34272897243499756,True,1406.25,4531.25,1406.25,4531.25
48,@2304.000@7424.000@synthetic_geotiff@000055.png,2,165,@3840.000@3840.000@synthetic_geotiff@000090.png,0.507300615310669,False,1406.25,4531.25,2343.75,2343.75
48,@2304.000@7424.000@synthetic_geotiff@000055.png,3,182,@3840.000@4864.000@synthetic_geotiff@000092.png,0.5329644083976746,False,1406.25,4531.25,2343.75,2968.75
48,@2304.000@7424.000@synthetic_geotiff@000055.png,4,79,@3840.000@6400.000@synthetic_geotiff@000095.png,0.5639715194702148,False,1406.25,4531.25,2343.75,3906.25
48,@2304.000@7424.000@synthetic_geotiff@000055.png,5,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.5687868595123291,False,1406.25,4531.25,2343.75,2656.25
49,@2816.000@768.000@synthetic_geotiff@000056.png,1,194,@7424.000@3328.000@synthetic_geotiff@000187.png,0.5374336838722229,False,1718.75,468.75,4531.25,2031.25
49,@2816.000@768.000@synthetic_geotiff@000056.png,2,116,@5888.000@768.000@synthetic_geotiff@000140.png,0.5540540814399719,False,1718.75,468.75,3593.75,468.75
49,@2816.000@768.000@synthetic_geotiff@000056.png,3,139,@6912.000@2816.000@synthetic_geotiff@000172.png,0.5627561211585999,False,1718.75,468.75,4218.75,1718.75
49,@2816.000@768.000@synthetic_geotiff@000056.png,4,192,@6912.000@5888.000@synthetic_geotiff@000178.png,0.5789331793785095,False,1718.75,468.75,4218.75,3593.75
49,@2816.000@768.000@synthetic_geotiff@000056.png,5,64,@3328.000@1792.000@synthetic_geotiff@000072.png,0.5920395851135254,False,1718.75,468.75,2031.25,1093.75
50,@2816.000@1280.000@synthetic_geotiff@000057.png,1,194,@7424.000@3328.000@synthetic_geotiff@000187.png,0.5725756883621216,False,1718.75,781.25,4531.25,2031.25
50,@2816.000@1280.000@synthetic_geotiff@000057.png,2,139,@6912.000@2816.000@synthetic_geotiff@000172.png,0.5732032656669617,False,1718.75,781.25,4218.75,1718.75
50,@2816.000@1280.000@synthetic_geotiff@000057.png,3,26,@1792.000@1280.000@synthetic_geotiff@000029.png,0.6147263646125793,False,1718.75,781.25,1093.75,781.25
50,@2816.000@1280.000@synthetic_geotiff@000057.png,4,116,@5888.000@768.000@synthetic_geotiff@000140.png,0.6298938989639282,False,1718.75,781.25,3593.75,468.75
50,@2816.000@1280.000@synthetic_geotiff@000057.png,5,192,@6912.000@5888.000@synthetic_geotiff@000178.png,0.631964921951294,False,1718.75,781.25,4218.75,3593.75
51,@2816.000@1792.000@synthetic_geotiff@000058.png,1,194,@7424.000@3328.000@synthetic_geotiff@000187.png,0.5700579285621643,False,1718.75,1093.75,4531.25,2031.25
51,@2816.000@1792.000@synthetic_geotiff@000058.png,2,139,@6912.000@2816.000@synthetic_geotiff@000172.png,0.5713077783584595,False,1718.75,1093.75,4218.75,1718.75
51,@2816.000@1792.000@synthetic_geotiff@000058.png,3,144,@6912.000@6400.000@synthetic_geotiff@000179.png,0.604140043258667,False,1718.75,1093.75,4218.75,3906.25
51,@2816.000@1792.000@synthetic_geotiff@000058.png,4,51,@2816.000@1792.000@synthetic_geotiff@000058.png,0.6070302128791809,True,1718.75,1093.75,1718.75,1093.75
51,@2816.000@1792.000@synthetic_geotiff@000058.png,5,121,@5888.000@3328.000@synthetic_geotiff@000145.png,0.6112112402915955,False,1718.75,1093.75,3593.75,2031.25
52,@2816.000@2304.000@synthetic_geotiff@000059.png,1,52,@2816.000@2304.000@synthetic_geotiff@000059.png,0.3691132664680481,True,1718.75,1406.25,1718.75,1406.25
52,@2816.000@2304.000@synthetic_geotiff@000059.png,2,189,@6400.000@2816.000@synthetic_geotiff@000158.png,0.4651753902435303,False,1718.75,1406.25,3906.25,1718.75
52,@2816.000@2304.000@synthetic_geotiff@000059.png,3,130,@6400.000@3328.000@synthetic_geotiff@000159.png,0.4752954840660095,False,1718.75,1406.25,3906.25,2031.25
52,@2816.000@2304.000@synthetic_geotiff@000059.png,4,116,@5888.000@768.000@synthetic_geotiff@000140.png,0.5055626034736633,False,1718.75,1406.25,3593.75,468.75
52,@2816.000@2304.000@synthetic_geotiff@000059.png,5,64,@3328.000@1792.000@synthetic_geotiff@000072.png,0.5111268162727356,False,1718.75,1406.25,2031.25,1093.75
53,@2816.000@2816.000@synthetic_geotiff@000060.png,1,194,@7424.000@3328.000@synthetic_geotiff@000187.png,0.5807819962501526,False,1718.75,1718.75,4531.25,2031.25
53,@2816.000@2816.000@synthetic_geotiff@000060.png,2,170,@5376.000@2304.000@synthetic_geotiff@000129.png,0.580853283405304,False,1718.75,1718.75,3281.25,1406.25
53,@2816.000@2816.000@synthetic_geotiff@000060.png,3,116,@5888.000@768.000@synthetic_geotiff@000140.png,0.5844172835350037,False,1718.75,1718.75,3593.75,468.75
53,@2816.000@2816.000@synthetic_geotiff@000060.png,4,75,@3840.000@2304.000@synthetic_geotiff@000087.png,0.6014891862869263,False,1718.75,1718.75,2343.75,1406.25
53,@2816.000@2816.000@synthetic_geotiff@000060.png,5,139,@6912.000@2816.000@synthetic_geotiff@000172.png,0.6120408177375793,False,1718.75,1718.75,4218.75,1718.75
54,@2816.000@3328.000@synthetic_geotiff@000061.png,1,54,@2816.000@3328.000@synthetic_geotiff@000061.png,0.4419725239276886,True,1718.75,2031.25,1718.75,2031.25
54,@2816.000@3328.000@synthetic_geotiff@000061.png,2,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.586041271686554,False,1718.75,2031.25,1718.75,2343.75
54,@2816.000@3328.000@synthetic_geotiff@000061.png,3,68,@3328.000@3840.000@synthetic_geotiff@000076.png,0.5918565392494202,False,1718.75,2031.25,2031.25,2343.75
54,@2816.000@3328.000@synthetic_geotiff@000061.png,4,41,@2304.000@3328.000@synthetic_geotiff@000047.png,0.6415174603462219,False,1718.75,2031.25,1406.25,2031.25
54,@2816.000@3328.000@synthetic_geotiff@000061.png,5,3,@768.000@2304.000@synthetic_geotiff@000003.png,0.6512354612350464,False,1718.75,2031.25,468.75,1406.25
55,@2816.000@3840.000@synthetic_geotiff@000062.png,1,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.28563809394836426,True,1718.75,2343.75,1718.75,2343.75
55,@2816.000@3840.000@synthetic_geotiff@000062.png,2,68,@3328.000@3840.000@synthetic_geotiff@000076.png,0.5382415056228638,False,1718.75,2343.75,2031.25,2343.75
55,@2816.000@3840.000@synthetic_geotiff@000062.png,3,81,@3840.000@7424.000@synthetic_geotiff@000097.png,0.5560786724090576,False,1718.75,2343.75,2343.75,4531.25
55,@2816.000@3840.000@synthetic_geotiff@000062.png,4,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.5622597932815552,False,1718.75,2343.75,2343.75,2656.25
55,@2816.000@3840.000@synthetic_geotiff@000062.png,5,161,@2816.000@4352.000@synthetic_geotiff@000063.png,0.5989038944244385,False,1718.75,2343.75,1718.75,2656.25
56,@2816.000@4864.000@synthetic_geotiff@000064.png,1,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.6115567684173584,False,1718.75,2968.75,1718.75,2343.75
56,@2816.000@4864.000@synthetic_geotiff@000064.png,2,68,@3328.000@3840.000@synthetic_geotiff@000076.png,0.6518599390983582,False,1718.75,2968.75,2031.25,2343.75
56,@2816.000@4864.000@synthetic_geotiff@000064.png,3,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.6601736545562744,False,1718.75,2968.75,2343.75,2656.25
56,@2816.000@4864.000@synthetic_geotiff@000064.png,4,165,@3840.000@3840.000@synthetic_geotiff@000090.png,0.6717585921287537,False,1718.75,2968.75,2343.75,2343.75
56,@2816.000@4864.000@synthetic_geotiff@000064.png,5,72,@3328.000@7424.000@synthetic_geotiff@000083.png,0.7366812825202942,False,1718.75,2968.75,2031.25,4531.25
57,@2816.000@5376.000@synthetic_geotiff@000065.png,1,68,@3328.000@3840.000@synthetic_geotiff@000076.png,0.5687333345413208,False,1718.75,3281.25,2031.25,2343.75
57,@2816.000@5376.000@synthetic_geotiff@000065.png,2,55,@2816.000@3840.000@synthetic_geotiff@000062.png,0.6099796295166016,False,1718.75,3281.25,1718.75,2343.75
57,@2816.000@5376.000@synthetic_geotiff@000065.png,3,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.6212897896766663,False,1718.75,3281.25,2343.75,2656.25
57,@2816.000@5376.000@synthetic_geotiff@000065.png,4,47,@2304.000@6912.000@synthetic_geotiff@000054.png,0.6551601886749268,False,1718.75,3281.25,1406.25,4218.75
57,@2816.000@5376.000@synthetic_geotiff@000065.png,5,48,@2304.000@7424.000@synthetic_geotiff@000055.png,0.6651785969734192,False,1718.75,3281.25,1406.25,4531.25
58,@2816.000@5888.000@synthetic_geotiff@000066.png,1,165,@3840.000@3840.000@synthetic_geotiff@000090.png,0.5352349281311035,False,1718.75,3593.75,2343.75,2343.75
58,@2816.000@5888.000@synthetic_geotiff@000066.png,2,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.5839275121688843,False,1718.75,3593.75,2343.75,2656.25
58,@2816.000@5888.000@synthetic_geotiff@000066.png,3,79,@3840.000@6400.000@synthetic_geotiff@000095.png,0.6340217590332031,False,1718.75,3593.75,2343.75,3906.25
58,@2816.000@5888.000@synthetic_geotiff@000066.png,4,48,@2304.000@7424.000@synthetic_geotiff@000055.png,0.6543523669242859,False,1718.75,3593.75,1406.25,4531.25
58,@2816.000@5888.000@synthetic_geotiff@000066.png,5,72,@3328.000@7424.000@synthetic_geotiff@000083.png,0.6789443492889404,False,1718.75,3593.75,2031.25,4531.25
59,@2816.000@6400.000@synthetic_geotiff@000067.png,1,47,@2304.000@6912.000@synthetic_geotiff@000054.png,0.623000979423523,False,1718.75,3906.25,1406.25,4218.75
59,@2816.000@6400.000@synthetic_geotiff@000067.png,2,36,@1792.000@6912.000@synthetic_geotiff@000040.png,0.6449465155601501,False,1718.75,3906.25,1093.75,4218.75
59,@2816.000@6400.000@synthetic_geotiff@000067.png,3,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.6535377502441406,False,1718.75,3906.25,2343.75,2656.25
59,@2816.000@6400.000@synthetic_geotiff@000067.png,4,80,@3840.000@6912.000@synthetic_geotiff@000096.png,0.6808474659919739,False,1718.75,3906.25,2343.75,4218.75
59,@2816.000@6400.000@synthetic_geotiff@000067.png,5,48,@2304.000@7424.000@synthetic_geotiff@000055.png,0.6822146773338318,False,1718.75,3906.25,1406.25,4531.25
60,@2816.000@6912.000@synthetic_geotiff@000068.png,1,60,@2816.000@6912.000@synthetic_geotiff@000068.png,0.34933334589004517,True,1718.75,4218.75,1718.75,4218.75
60,@2816.000@6912.000@synthetic_geotiff@000068.png,2,45,@2304.000@5376.000@synthetic_geotiff@000051.png,0.5097183585166931,False,1718.75,4218.75,1406.25,3281.25
60,@2816.000@6912.000@synthetic_geotiff@000068.png,3,182,@3840.000@4864.000@synthetic_geotiff@000092.png,0.5546656847000122,False,1718.75,4218.75,2343.75,2968.75
60,@2816.000@6912.000@synthetic_geotiff@000068.png,4,56,@2816.000@4864.000@synthetic_geotiff@000064.png,0.5741299390792847,False,1718.75,4218.75,1718.75,2968.75
60,@2816.000@6912.000@synthetic_geotiff@000068.png,5,177,@1280.000@7424.000@synthetic_geotiff@000027.png,0.5824170708656311,False,1718.75,4218.75,781.25,4531.25
61,@2816.000@7424.000@synthetic_geotiff@000069.png,1,61,@2816.000@7424.000@synthetic_geotiff@000069.png,0.3270544111728668,True,1718.75,4531.25,1718.75,4531.25
61,@2816.000@7424.000@synthetic_geotiff@000069.png,2,72,@3328.000@7424.000@synthetic_geotiff@000083.png,0.505129337310791,False,1718.75,4531.25,2031.25,4531.25
61,@2816.000@7424.000@synthetic_geotiff@000069.png,3,81,@3840.000@7424.000@synthetic_geotiff@000097.png,0.543060839176178,False,1718.75,4531.25,2343.75,4531.25
61,@2816.000@7424.000@synthetic_geotiff@000069.png,4,77,@3840.000@4352.000@synthetic_geotiff@000091.png,0.5713672637939453,False,1718.75,4531.25,2343.75,2656.25
61,@2816.000@7424.000@synthetic_geotiff@000069.png,5,47,@2304.000@6912.000@synthetic_geotiff@000054.png,0.5736868381500244,False,1718.75,4531.25,1406.25,4218.75
62,@3328.000@768.000@synthetic_geotiff@000070.png,1,139,@6912.000@2816.000@synthetic_geotiff@000172.png,0.4470059871673584,False,2031.25,468.75,4218.75,1718.75
62,@3328.000@768.000@synthetic_geotiff@000070.png,2,194,@7424.000@3328.000@synthetic_geotiff@000187.png,0.4537713825702667,False,2031.25,468.75,4531.25,2031.25
62,@3328.000@768.000@synthetic_geotiff@000070.png,3,192,@6912.000@5888.000@synthetic_geotiff@000178.png,0.48294806480407715,False,2031.25,468.75,4218.75,3593.75
62,@3328.000@768.000@synthetic_geotiff@000070.png,4,89,@4352.000@6912.000@synthetic_geotiff@000110.png,0.5012080669403076,False,2031.25,468.75,2656.25,4218.75
62,@3328.000@768.000@synthetic_geotiff@000070.png,5,189,@6400.000@2816.000@synthetic_geotiff@000158.png,0.508760929107666,False,2031.25,468.75,3906.25,1718.75
63,@3328.000@1280.000@synthetic_geotiff@000071.png,1,170,@5376.000@2304.000@synthetic_geotiff@000129.png,0.4399276673793793,False,2031.25,781.25,3281.25,1406.25
63,@3328.000@1280.000@synthetic_geotiff@000071.png,2,194,@7424.000@3328.000@synthetic_geotiff@000187.png,0.4823206067085266,False,2031.25,781.25,4531.25,2031.25
